t,i,r,rs,value
2027,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2028,HYDRO-STORAGE,Madhya_Pradesh,56,1920.0
2017,HYDRO-STORAGE,Uttarakhand,116,0.0
2018,HYDRO-STORAGE,Uttarakhand,116,0.0
2019,HYDRO-STORAGE,Uttarakhand,116,0.0
2020,HYDRO-STORAGE,Uttarakhand,116,0.0
2021,HYDRO-STORAGE,Uttarakhand,116,0.0
2022,HYDRO-STORAGE,Uttarakhand,116,0.0
2023,HYDRO-STORAGE,Uttarakhand,116,0.0
2024,HYDRO-STORAGE,Uttarakhand,116,0.0
2025,HYDRO-STORAGE,Uttarakhand,116,0.0
2026,HYDRO-STORAGE,Uttarakhand,116,0.0
2027,HYDRO-STORAGE,Uttarakhand,116,0.0
2028,HYDRO-STORAGE,Uttarakhand,116,300.0
2017,UPV,Andhra_Pradesh,11,1867.23
2018,UPV,Andhra_Pradesh,2,280.6399999999999
2019,UPV,Andhra_Pradesh,1,879.2800000000002
2020,UPV,Andhra_Pradesh,12,494.8399999999997
2021,UPV,Andhra_Pradesh,5,542.75
2022,UPV,Andhra_Pradesh,4,84.55000000000018
2023,UPV,Andhra_Pradesh,4,74.61500000000069
2024,UPV,Andhra_Pradesh,3,74.61499999999978
2025,UPV,Andhra_Pradesh,12,692.3399999999992
2017,UPV,Arunachal_Pradesh,144,0.27
2018,UPV,Arunachal_Pradesh,144,1.0
2019,UPV,Arunachal_Pradesh,144,0.0
2020,UPV,Arunachal_Pradesh,144,0.0
2021,UPV,Arunachal_Pradesh,144,0.0
2022,UPV,Arunachal_Pradesh,144,0.0
2023,UPV,Arunachal_Pradesh,144,0.0
2024,UPV,Arunachal_Pradesh,144,0.0
2025,UPV,Arunachal_Pradesh,144,0.0
2017,UPV,Assam,141,11.78
2018,UPV,Assam,141,0.0
2019,UPV,Assam,141,0.0
2020,UPV,Assam,141,0.0
2021,UPV,Assam,141,0.0
2022,UPV,Assam,141,63.25
2023,UPV,Assam,141,14.985
2024,UPV,Assam,141,14.985
2025,UPV,Assam,141,21.0
2017,UPV,Bihar,130,108.52
2018,UPV,Bihar,130,30.41000000000001
2019,UPV,Bihar,130,0.0
2020,UPV,Bihar,130,0.0
2021,UPV,Bihar,130,0.0
2022,UPV,Bihar,130,0.0
2023,UPV,Bihar,130,3.5649999999999977
2024,UPV,Bihar,130,3.5649999999999977
2025,UPV,Bihar,130,50.0
2017,UPV,Chandigarh,122,6.34
2018,UPV,Chandigarh,122,0.0
2019,UPV,Chandigarh,122,0.0
2020,UPV,Chandigarh,122,0.0
2021,UPV,Chandigarh,122,0.0
2022,UPV,Chandigarh,122,0.0
2023,UPV,Chandigarh,122,0.0
2024,UPV,Chandigarh,122,0.0
2025,UPV,Chandigarh,122,0.0
2017,UPV,Chhattisgarh,133,128.86
2018,UPV,Chhattisgarh,131,86.97
2019,UPV,Chhattisgarh,133,0.0
2020,UPV,Chhattisgarh,131,0.0
2021,UPV,Chhattisgarh,131,6.809999999999974
2022,UPV,Chhattisgarh,133,65.99000000000001
2023,UPV,Chhattisgarh,131,229.66500000000008
2024,UPV,Chhattisgarh,132,229.66499999999996
2025,UPV,Chhattisgarh,131,100.94999999999993
2017,UPV,Dadra_Nagar_Haveli,137,12.64
2018,UPV,Dadra_Nagar_Haveli,137,0.0
2019,UPV,Dadra_Nagar_Haveli,137,0.0
2020,UPV,Dadra_Nagar_Haveli,137,0.0
2021,UPV,Dadra_Nagar_Haveli,137,0.0
2022,UPV,Dadra_Nagar_Haveli,137,0.0
2023,UPV,Dadra_Nagar_Haveli,137,0.0
2024,UPV,Dadra_Nagar_Haveli,137,0.0
2025,UPV,Dadra_Nagar_Haveli,137,1.6600000000000001
2017,UPV,Delhi,138,2.89
2018,UPV,Delhi,138,0.0
2019,UPV,Delhi,138,6.07
2020,UPV,Delhi,138,0.0
2021,UPV,Delhi,138,0.0
2022,UPV,Delhi,138,0.0
2023,UPV,Delhi,138,0.4399999999999995
2024,UPV,Delhi,138,0.4399999999999995
2025,UPV,Delhi,138,0.0
2017,UPV,Goa,117,0.71
2018,UPV,Goa,117,0.0
2019,UPV,Goa,117,0.24
2020,UPV,Goa,117,0.0
2021,UPV,Goa,117,0.0
2022,UPV,Goa,117,0.0
2023,UPV,Goa,117,0.0
2024,UPV,Goa,117,0.0
2025,UPV,Goa,117,1.0
2017,UPV,Gujarat,19,1249.37
2018,UPV,Gujarat,25,244.94000000000005
2019,UPV,Gujarat,27,619.1500000000001
2020,UPV,Gujarat,21,312.98
2021,UPV,Gujarat,19,998.73
2022,UPV,Gujarat,26,1908.5
2023,UPV,Gujarat,23,2051.87
2024,UPV,Gujarat,22,2051.87
2025,UPV,Gujarat,26,3045.5200000000004
2017,UPV,Haryana,123,81.4
2018,UPV,Haryana,123,49.400000000000006
2019,UPV,Haryana,123,0.0
2020,UPV,Haryana,123,0.0
2021,UPV,Haryana,123,0.0
2022,UPV,Haryana,123,135.0
2023,UPV,Haryana,123,0.0
2024,UPV,Haryana,123,0.0
2025,UPV,Haryana,123,1.0
2017,UPV,Himachal_Pradesh,124,0.73
2018,UPV,Himachal_Pradesh,124,0.0
2019,UPV,Himachal_Pradesh,124,16.27
2020,UPV,Himachal_Pradesh,124,0.0
2021,UPV,Himachal_Pradesh,124,7.0
2022,UPV,Himachal_Pradesh,124,9.149999999999999
2023,UPV,Himachal_Pradesh,124,4.350000000000001
2024,UPV,Himachal_Pradesh,124,4.350000000000001
2025,UPV,Himachal_Pradesh,124,103.20000000000002
2017,UPV,Jammu_Kashmir,128,1.36
2018,UPV,Jammu_Kashmir,126,0.0
2019,UPV,Jammu_Kashmir,127,7.13
2020,UPV,Jammu_Kashmir,127,0.0
2021,UPV,Jammu_Kashmir,128,0.0
2022,UPV,Jammu_Kashmir,127,0.0
2023,UPV,Jammu_Kashmir,128,0.0
2024,UPV,Jammu_Kashmir,127,0.0
2025,UPV,Jammu_Kashmir,128,0.0
2017,UPV,Jharkhand,125,19.05
2018,UPV,Jharkhand,125,0.0
2019,UPV,Jharkhand,125,0.0
2020,UPV,Jharkhand,125,0.0
2021,UPV,Jharkhand,125,0.0
2022,UPV,Jharkhand,125,0.0
2023,UPV,Jharkhand,125,0.9749999999999979
2024,UPV,Jharkhand,125,0.9750000000000014
2025,UPV,Jharkhand,125,0.0
2017,UPV,Karnataka,28,1027.84
2018,UPV,Karnataka,39,3785.92
2019,UPV,Karnataka,39,1122.3000000000002
2020,UPV,Karnataka,32,1109.0999999999995
2021,UPV,Karnataka,36,46.590000000000146
2022,UPV,Karnataka,40,121.51000000000022
2023,UPV,Karnataka,30,353.60499999999956
2024,UPV,Karnataka,36,353.6050000000005
2025,UPV,Karnataka,29,942.329999999999
2017,UPV,Kerala,136,69.45
2018,UPV,Kerala,135,0.0
2019,UPV,Kerala,136,30.549999999999997
2020,UPV,Kerala,136,0.0
2021,UPV,Kerala,136,50.0
2022,UPV,Kerala,134,17.900000000000006
2023,UPV,Kerala,134,77.44500000000002
2024,UPV,Kerala,135,77.445
2025,UPV,Kerala,134,0.4199999999999591
2017,UPV,Madhya_Pradesh,58,857.04
2018,UPV,Madhya_Pradesh,57,430.70000000000005
2019,UPV,Madhya_Pradesh,41,518.79
2020,UPV,Madhya_Pradesh,51,401.95000000000005
2021,UPV,Madhya_Pradesh,56,177.82999999999993
2022,UPV,Madhya_Pradesh,41,72.71000000000004
2023,UPV,Madhya_Pradesh,44,545.6550000000002
2024,UPV,Madhya_Pradesh,52,545.6549999999997
2025,UPV,Madhya_Pradesh,50,952.9099999999999
2017,UPV,Maharashtra,66,452.37
2018,UPV,Maharashtra,60,634.93
2019,UPV,Maharashtra,66,360.0
2020,UPV,Maharashtra,61,134.94000000000005
2021,UPV,Maharashtra,61,60.0
2022,UPV,Maharashtra,74,4.0
2023,UPV,Maharashtra,61,1101.115
2024,UPV,Maharashtra,63,1101.1149999999998
2025,UPV,Maharashtra,63,2146.23
2017,UPV,Manipur,146,0.0
2018,UPV,Manipur,146,0.0
2019,UPV,Manipur,146,0.0
2020,UPV,Manipur,146,0.0
2021,UPV,Manipur,146,0.0
2022,UPV,Manipur,146,0.0
2023,UPV,Manipur,146,0.3
2024,UPV,Manipur,146,0.3
2025,UPV,Manipur,146,0.0
2017,UPV,Mizoram,142,0.1
2018,UPV,Mizoram,142,0.0
2019,UPV,Mizoram,142,0.0
2020,UPV,Mizoram,142,0.0
2021,UPV,Mizoram,142,0.0
2022,UPV,Mizoram,142,0.0
2023,UPV,Mizoram,142,10.950000000000001
2024,UPV,Mizoram,142,10.95
2025,UPV,Mizoram,142,0.0
2017,UPV,Nagaland,143,0.0
2018,UPV,Nagaland,143,0.0
2019,UPV,Nagaland,143,0.0
2020,UPV,Nagaland,143,0.0
2021,UPV,Nagaland,143,0.0
2022,UPV,Nagaland,143,0.0
2023,UPV,Nagaland,143,0.0
2024,UPV,Nagaland,143,0.0
2025,UPV,Nagaland,143,0.0
2017,UPV,Odisha,115,76.06
2018,UPV,Odisha,113,0.0
2019,UPV,Odisha,114,307.5
2020,UPV,Odisha,115,0.0
2021,UPV,Odisha,114,0.0
2022,UPV,Odisha,113,20.0
2023,UPV,Odisha,115,7.800000000000011
2024,UPV,Odisha,113,7.800000000000011
2025,UPV,Odisha,115,92.83999999999997
2017,UPV,Puducherry,139,0.03
2018,UPV,Puducherry,139,0.0
2019,UPV,Puducherry,139,0.0
2020,UPV,Puducherry,139,0.0
2021,UPV,Puducherry,139,0.0
2022,UPV,Puducherry,139,0.77
2023,UPV,Puducherry,139,0.040000000000000036
2024,UPV,Puducherry,139,0.039999999999999925
2025,UPV,Puducherry,139,0.15000000000000002
2017,UPV,Punjab,129,793.95
2018,UPV,Punjab,129,34.14999999999998
2019,UPV,Punjab,129,0.0
2020,UPV,Punjab,129,0.4800000000000182
2021,UPV,Punjab,129,0.0
2022,UPV,Punjab,129,0.0
2023,UPV,Punjab,129,28.844999999999914
2024,UPV,Punjab,129,28.845000000000027
2025,UPV,Punjab,129,0.0
2017,UPV,Rajasthan,83,1812.93
2018,UPV,Rajasthan,82,466.53
2019,UPV,Rajasthan,82,792.9699999999998
2020,UPV,Rajasthan,93,1810.2599999999998
2021,UPV,Rajasthan,90,430.8900000000003
2022,UPV,Rajasthan,80,6180.17
2023,UPV,Rajasthan,89,3030.165000000001
2024,UPV,Rajasthan,81,3030.165000000001
2025,UPV,Rajasthan,84,6431.139999999999
2017,UPV,Sikkim,140,0.0
2018,UPV,Sikkim,140,0.0
2019,UPV,Sikkim,140,0.0
2020,UPV,Sikkim,140,0.0
2021,UPV,Sikkim,140,0.0
2022,UPV,Sikkim,140,0.0
2023,UPV,Sikkim,140,0.0
2024,UPV,Sikkim,140,0.0
2025,UPV,Sikkim,140,0.52
2017,UPV,Tamil_Nadu,97,1698.3899999999999
2018,UPV,Tamil_Nadu,101,104.98000000000002
2019,UPV,Tamil_Nadu,102,636.5
2020,UPV,Tamil_Nadu,102,1327.62
2021,UPV,Tamil_Nadu,98,407.28999999999996
2022,UPV,Tamil_Nadu,101,529.3800000000001
2023,UPV,Tamil_Nadu,95,1433.63
2024,UPV,Tamil_Nadu,97,1433.63
2025,UPV,Tamil_Nadu,101,1604.6099999999988
2017,UPV,Telangana,104,1286.98
2018,UPV,Telangana,110,1970.1999999999998
2019,UPV,Telangana,108,262.09000000000015
2020,UPV,Telangana,111,11.019999999999982
2021,UPV,Telangana,108,253.98000000000002
2022,UPV,Telangana,110,493.7000000000003
2023,UPV,Telangana,111,41.25999999999931
2024,UPV,Telangana,106,41.26000000000022
2025,UPV,Telangana,107,0.0
2017,UPV,Tripura,145,5.0
2018,UPV,Tripura,145,0.0
2019,UPV,Tripura,145,0.0
2020,UPV,Tripura,145,0.0
2021,UPV,Tripura,145,0.0
2022,UPV,Tripura,145,0.0
2023,UPV,Tripura,145,0.0
2024,UPV,Tripura,145,0.0
2025,UPV,Tripura,145,0.0
2017,UPV,Uttar_Pradesh,119,336.73
2018,UPV,Uttar_Pradesh,121,301.53
2019,UPV,Uttar_Pradesh,119,205.74
2020,UPV,Uttar_Pradesh,119,105.0
2021,UPV,Uttar_Pradesh,119,506.25
2022,UPV,Uttar_Pradesh,121,396.25
2023,UPV,Uttar_Pradesh,119,291.98
2024,UPV,Uttar_Pradesh,121,291.98
2025,UPV,Uttar_Pradesh,119,281.9899999999998
2017,UPV,Uttarakhand,116,233.49
2018,UPV,Uttarakhand,116,6.289999999999992
2019,UPV,Uttarakhand,116,0.0
2020,UPV,Uttarakhand,116,0.0
2021,UPV,Uttarakhand,116,15.0
2022,UPV,Uttarakhand,116,43.619999999999976
2023,UPV,Uttarakhand,116,0.0
2024,UPV,Uttarakhand,116,0.0
2025,UPV,Uttarakhand,116,0.0
2017,UPV,West_Bengal,112,20.71
2018,UPV,West_Bengal,112,0.0
2019,UPV,West_Bengal,112,29.29
2020,UPV,West_Bengal,112,20.0
2021,UPV,West_Bengal,112,30.0
2022,UPV,West_Bengal,112,0.0
2023,UPV,West_Bengal,112,6.900000000000006
2024,UPV,West_Bengal,112,6.8999999999999915
2025,UPV,West_Bengal,112,126.55
