t,i,r,rs,value
2050,DISTPV,Tamil_Nadu,102,164.9591352
2050,DISTPV,Tamil_Nadu,103,67.8251894
2050,DISTPV,Telangana,104,44.36559364
2050,DISTPV,Telangana,105,45.8011036
2050,DISTPV,Telangana,107,52.21165689
2050,DISTPV,Telangana,108,66.5848738
2050,DISTPV,Telangana,109,117.6044104
2050,DISTPV,Telangana,110,39.81205797
2050,DISTPV,Telangana,111,113.7618324
2050,DISTPV,West_Bengal,112,397.8185957
2050,DISTPV,Odisha,113,51.16151338
2050,DISTPV,Odisha,114,134.904314
2050,DISTPV,Odisha,115,20.39482449
2050,DISTPV,Uttarakhand,116,95.11223334
2050,DISTPV,Goa,117,24.25747421
2050,DISTPV,Uttar_Pradesh,119,278.3862699
2050,DISTPV,Uttar_Pradesh,120,401.1561899
2050,DISTPV,Uttar_Pradesh,121,240.6240978
2050,DISTPV,Chandigarh,122,20.32525
2050,DISTPV,Haryana,123,592.6741334
2050,DISTPV,Himachal_Pradesh,124,64.77919946
2050,DISTPV,Jharkhand,125,133.49271
2050,DISTPV,Jammu_Kashmir,126,37.87416025
2050,DISTPV,Jammu_Kashmir,127,40.77726076
2050,DISTPV,Jammu_Kashmir,128,37.1512828
2050,DISTPV,Punjab,129,394.9216192
2050,DISTPV,Bihar,130,366.4219171
2050,DISTPV,Chhattisgarh,131,78.78873135
2050,DISTPV,Chhattisgarh,132,68.86706237
2050,DISTPV,Chhattisgarh,133,90.70957681
2050,DISTPV,Kerala,134,179.1914666
2050,DISTPV,Kerala,135,72.12149999
2050,DISTPV,Kerala,136,148.7354
2050,DISTPV,Dadra_Nagar_Haveli,137,44.87952015
2050,DISTPV,Delhi,138,210.5902455
2050,DISTPV,Puducherry,139,12.78918273
2050,DISTPV,Sikkim,140,5.61306933
2050,DISTPV,Assam,141,90.73842458
2050,DISTPV,Mizoram,142,9.117756524
2050,DISTPV,Nagaland,143,5.022383255
2050,DISTPV,Arunachal_Pradesh,144,6.58142716
2050,DISTPV,Tripura,145,9.736274499
2050,DISTPV,Manipur,146,7.744596581
2050,DISTPV,Meghalaya,147,10.69883202
2055,DISTPV,Andhra_Pradesh,1,46.7572812
2055,DISTPV,Andhra_Pradesh,2,88.21040077
2055,DISTPV,Andhra_Pradesh,3,11.21428
2055,DISTPV,Andhra_Pradesh,4,49.57160087
2055,DISTPV,Andhra_Pradesh,5,1.31527
2055,DISTPV,Andhra_Pradesh,7,21.5872356
2055,DISTPV,Andhra_Pradesh,9,83.91984101
2055,DISTPV,Andhra_Pradesh,10,21.5872356
2055,DISTPV,Andhra_Pradesh,11,62.91300627
2055,DISTPV,Andhra_Pradesh,12,128.464598
2055,DISTPV,Andhra_Pradesh,15,65.68505994
2055,DISTPV,Gujarat,16,136.51341
2055,DISTPV,Gujarat,17,340.24353
2055,DISTPV,Gujarat,18,211.571525
2055,DISTPV,Gujarat,19,287.944305
2055,DISTPV,Gujarat,20,117.3821
2055,DISTPV,Gujarat,22,165.257565
2055,DISTPV,Gujarat,23,432.152105
2055,DISTPV,Gujarat,24,164.70399
2055,DISTPV,Gujarat,26,68.256705
2055,DISTPV,Karnataka,28,50.84820019
2055,DISTPV,Karnataka,29,52.88812708
2055,DISTPV,Karnataka,30,38.42528969
2055,DISTPV,Karnataka,32,3.76431
2055,DISTPV,Karnataka,33,11.2566064
2055,DISTPV,Karnataka,34,69.69393453
2055,DISTPV,Karnataka,35,0
2055,DISTPV,Karnataka,36,74.47319811
2055,DISTPV,Karnataka,37,11.2566064
2055,DISTPV,Karnataka,38,9.23472
2055,DISTPV,Karnataka,39,51.81903642
2055,DISTPV,Karnataka,40,18.33029
2055,DISTPV,Madhya_Pradesh,41,28.24839409
2055,DISTPV,Madhya_Pradesh,42,20.57484
2055,DISTPV,Madhya_Pradesh,43,32.81199351
2055,DISTPV,Madhya_Pradesh,44,10.18699
2055,DISTPV,Madhya_Pradesh,46,12.16413
2055,DISTPV,Madhya_Pradesh,47,81.71008083
2055,DISTPV,Madhya_Pradesh,48,97.35411518
2055,DISTPV,Madhya_Pradesh,49,138.2163641
2055,DISTPV,Madhya_Pradesh,50,18.30997602
2055,DISTPV,Madhya_Pradesh,51,32.46645409
2055,DISTPV,Madhya_Pradesh,52,69.48172279
2055,DISTPV,Madhya_Pradesh,53,40.58797409
2055,DISTPV,Madhya_Pradesh,54,5.99434
2055,DISTPV,Madhya_Pradesh,55,59.82737181
2055,DISTPV,Madhya_Pradesh,56,47.61136238
2055,DISTPV,Maharashtra,59,81.80568
2055,DISTPV,Maharashtra,60,322.37062
2055,DISTPV,Maharashtra,62,178.43628
2055,DISTPV,Maharashtra,64,277.25577
2055,DISTPV,Maharashtra,65,45.11485
2055,DISTPV,Maharashtra,67,405.55086
2055,DISTPV,Maharashtra,69,96.92342
2055,DISTPV,Maharashtra,70,64.97095
2055,DISTPV,Maharashtra,71,51.43347
2055,DISTPV,Maharashtra,72,135.34455
2055,DISTPV,Maharashtra,75,49.59911
2055,DISTPV,Rajasthan,76,33.50288333
2055,DISTPV,Rajasthan,78,33.50288333
2055,DISTPV,Rajasthan,79,122.5568667
2055,DISTPV,Rajasthan,80,30.63478
2055,DISTPV,Rajasthan,81,67.00576666
2055,DISTPV,Rajasthan,82,77.38111333
2055,DISTPV,Rajasthan,83,16.8674
2055,DISTPV,Rajasthan,84,61.43775
2055,DISTPV,Rajasthan,85,67.00576666
2055,DISTPV,Rajasthan,87,61.43775
2055,DISTPV,Rajasthan,88,67.00576666
2055,DISTPV,Rajasthan,90,61.43775
2055,DISTPV,Rajasthan,91,26.55224
2055,DISTPV,Rajasthan,94,112.9555167
2055,DISTPV,Tamil_Nadu,95,74.4398765
2055,DISTPV,Tamil_Nadu,96,1.24993
2055,DISTPV,Tamil_Nadu,97,23.63785451
2055,DISTPV,Tamil_Nadu,98,87.36534282
2055,DISTPV,Tamil_Nadu,99,86.74119505
2055,DISTPV,Tamil_Nadu,100,143.3972047
2055,DISTPV,Tamil_Nadu,101,79.28450157
2055,DISTPV,Tamil_Nadu,102,181.4550487
2055,DISTPV,Tamil_Nadu,103,74.60770834
2055,DISTPV,Telangana,104,48.802153
2055,DISTPV,Telangana,105,50.38121396
2055,DISTPV,Telangana,107,57.43282258
2055,DISTPV,Telangana,108,73.24336117
2055,DISTPV,Telangana,109,129.3648514
2055,DISTPV,Telangana,110,43.79326376
2055,DISTPV,Telangana,111,125.1380157
2055,DISTPV,West_Bengal,112,437.6004552
2055,DISTPV,Odisha,113,56.27766472
2055,DISTPV,Odisha,114,148.3947454
2055,DISTPV,Odisha,115,22.43430694
2055,DISTPV,Uttarakhand,116,104.6234567
2055,DISTPV,Goa,117,26.68322163
2055,DISTPV,Uttar_Pradesh,119,306.2248968
2055,DISTPV,Uttar_Pradesh,120,441.2718088
2055,DISTPV,Uttar_Pradesh,121,264.6865076
2055,DISTPV,Chandigarh,122,22.357775
2055,DISTPV,Haryana,123,651.9415467
2055,DISTPV,Himachal_Pradesh,124,71.2571194
2055,DISTPV,Jharkhand,125,146.841981
2055,DISTPV,Jammu_Kashmir,126,41.66157628
2055,DISTPV,Jammu_Kashmir,127,44.85498683
2055,DISTPV,Jammu_Kashmir,128,40.86641108
2055,DISTPV,Punjab,129,434.4137811
2055,DISTPV,Bihar,130,403.0641088
2055,DISTPV,Chhattisgarh,131,86.66760448
2055,DISTPV,Chhattisgarh,132,75.75376861
2055,DISTPV,Chhattisgarh,133,99.78053449
2055,DISTPV,Kerala,134,197.1106133
2055,DISTPV,Kerala,135,79.33364999
2055,DISTPV,Kerala,136,163.60894
2055,DISTPV,Dadra_Nagar_Haveli,137,49.36747217
2055,DISTPV,Delhi,138,231.64927
2055,DISTPV,Puducherry,139,14.06810101
2055,DISTPV,Sikkim,140,6.174376263
2055,DISTPV,Assam,141,99.81226704
2055,DISTPV,Mizoram,142,10.02953218
2055,DISTPV,Nagaland,143,5.524621581
2055,DISTPV,Arunachal_Pradesh,144,7.239569876
2055,DISTPV,Tripura,145,10.70990195
2055,DISTPV,Manipur,146,8.519056239
2055,DISTPV,Meghalaya,147,11.76871523
2060,DISTPV,Andhra_Pradesh,1,51.43300932
2060,DISTPV,Andhra_Pradesh,2,97.03144085
2060,DISTPV,Andhra_Pradesh,3,12.335708
2060,DISTPV,Andhra_Pradesh,4,54.52876095
2060,DISTPV,Andhra_Pradesh,5,1.446797
2060,DISTPV,Andhra_Pradesh,7,23.74595916
2060,DISTPV,Andhra_Pradesh,9,92.31182511
2060,DISTPV,Andhra_Pradesh,10,23.74595916
2060,DISTPV,Andhra_Pradesh,11,69.2043069
2060,DISTPV,Andhra_Pradesh,12,141.3110578
2060,DISTPV,Andhra_Pradesh,15,72.25356593
2060,DISTPV,Gujarat,16,150.164751
2060,DISTPV,Gujarat,17,374.267883
2060,DISTPV,Gujarat,18,232.7286775
2060,DISTPV,Gujarat,19,316.7387355
2060,DISTPV,Gujarat,20,129.12031
2060,DISTPV,Gujarat,22,181.7833215
2060,DISTPV,Gujarat,23,475.3673155
2060,DISTPV,Gujarat,24,181.174389
2060,DISTPV,Gujarat,26,75.0823755
2060,DISTPV,Karnataka,28,55.93302021
2060,DISTPV,Karnataka,29,58.17693978
2060,DISTPV,Karnataka,30,42.26781866
2060,DISTPV,Karnataka,32,4.140741
2060,DISTPV,Karnataka,33,12.38226704
2060,DISTPV,Karnataka,34,76.66332798
2060,DISTPV,Karnataka,35,0
2060,DISTPV,Karnataka,36,81.92051792
2060,DISTPV,Karnataka,37,12.38226704
2060,DISTPV,Karnataka,38,10.158192
2060,DISTPV,Karnataka,39,57.00094006
2060,DISTPV,Karnataka,40,20.163319
2060,DISTPV,Madhya_Pradesh,41,31.0732335
2060,DISTPV,Madhya_Pradesh,42,22.632324
2060,DISTPV,Madhya_Pradesh,43,36.09319286
2060,DISTPV,Madhya_Pradesh,44,11.205689
2060,DISTPV,Madhya_Pradesh,46,13.380543
2060,DISTPV,Madhya_Pradesh,47,89.88108891
2060,DISTPV,Madhya_Pradesh,48,107.0895267
2060,DISTPV,Madhya_Pradesh,49,152.0380005
2060,DISTPV,Madhya_Pradesh,50,20.14097363
2060,DISTPV,Madhya_Pradesh,51,35.7130995
2060,DISTPV,Madhya_Pradesh,52,76.42989507
2060,DISTPV,Madhya_Pradesh,53,44.6467715
2060,DISTPV,Madhya_Pradesh,54,6.593774
2060,DISTPV,Madhya_Pradesh,55,65.81010899
2060,DISTPV,Madhya_Pradesh,56,52.37249862
2060,DISTPV,Maharashtra,59,89.986248
2060,DISTPV,Maharashtra,60,354.607682
2060,DISTPV,Maharashtra,62,196.279908
2060,DISTPV,Maharashtra,64,304.981347
2060,DISTPV,Maharashtra,65,49.626335
2060,DISTPV,Maharashtra,67,446.105946
2060,DISTPV,Maharashtra,69,106.615762
2060,DISTPV,Maharashtra,70,71.468045
2060,DISTPV,Maharashtra,71,56.576817
2060,DISTPV,Maharashtra,72,148.879005
2060,DISTPV,Maharashtra,75,54.559021
2060,DISTPV,Rajasthan,76,36.85317166
2060,DISTPV,Rajasthan,78,36.85317166
2060,DISTPV,Rajasthan,79,134.8125533
2060,DISTPV,Rajasthan,80,33.698258
2060,DISTPV,Rajasthan,81,73.70634332
2060,DISTPV,Rajasthan,82,85.11922466
2060,DISTPV,Rajasthan,83,18.55414
2060,DISTPV,Rajasthan,84,67.581525
2060,DISTPV,Rajasthan,85,73.70634332
2060,DISTPV,Rajasthan,87,67.581525
2060,DISTPV,Rajasthan,88,73.70634332
2060,DISTPV,Rajasthan,90,67.581525
2060,DISTPV,Rajasthan,91,29.207464
2060,DISTPV,Rajasthan,94,124.2510683
2060,DISTPV,Tamil_Nadu,95,81.88386415
2060,DISTPV,Tamil_Nadu,96,1.374923
2060,DISTPV,Tamil_Nadu,97,26.00163996
2060,DISTPV,Tamil_Nadu,98,96.1018771
2060,DISTPV,Tamil_Nadu,99,95.41531456
2060,DISTPV,Tamil_Nadu,100,157.7369252
2060,DISTPV,Tamil_Nadu,101,87.21295172
2060,DISTPV,Tamil_Nadu,102,199.6005536
2060,DISTPV,Tamil_Nadu,103,82.06847917
2060,DISTPV,Telangana,104,53.6823683
2060,DISTPV,Telangana,105,55.41933536
2060,DISTPV,Telangana,107,63.17610484
2060,DISTPV,Telangana,108,80.56769729
2060,DISTPV,Telangana,109,142.3013366
2060,DISTPV,Telangana,110,48.17259014
2060,DISTPV,Telangana,111,137.6518172
2060,DISTPV,West_Bengal,112,481.3605008
2060,DISTPV,Odisha,113,61.90543119
2060,DISTPV,Odisha,114,163.2342199
2060,DISTPV,Odisha,115,24.67773764
2060,DISTPV,Uttarakhand,116,115.0858023
2060,DISTPV,Goa,117,29.3515438
2060,DISTPV,Uttar_Pradesh,119,336.8473865
2060,DISTPV,Uttar_Pradesh,120,485.3989897
2060,DISTPV,Uttar_Pradesh,121,291.1551583
2060,DISTPV,Chandigarh,122,24.5935525
2060,DISTPV,Haryana,123,717.1357014
2060,DISTPV,Himachal_Pradesh,124,78.38283134
2060,DISTPV,Jharkhand,125,161.5261791
2060,DISTPV,Jammu_Kashmir,126,45.8277339
2060,DISTPV,Jammu_Kashmir,127,49.34048551
2060,DISTPV,Jammu_Kashmir,128,44.95305219
2060,DISTPV,Punjab,129,477.8551592
2060,DISTPV,Bihar,130,443.3705197
2060,DISTPV,Chhattisgarh,131,95.33436493
2060,DISTPV,Chhattisgarh,132,83.32914547
2060,DISTPV,Chhattisgarh,133,109.7585879
2060,DISTPV,Kerala,134,216.8216746
2060,DISTPV,Kerala,135,87.26701499
2060,DISTPV,Kerala,136,179.969834
2060,DISTPV,Dadra_Nagar_Haveli,137,54.30421939
2060,DISTPV,Delhi,138,254.814197
2060,DISTPV,Puducherry,139,15.47491111
2060,DISTPV,Sikkim,140,6.791813889
2060,DISTPV,Assam,141,109.7934937
2060,DISTPV,Mizoram,142,11.03248539
2060,DISTPV,Nagaland,143,6.077083739
2060,DISTPV,Arunachal_Pradesh,144,7.963526863
2060,DISTPV,Tripura,145,11.78089214
2060,DISTPV,Manipur,146,9.370961863
2060,DISTPV,Meghalaya,147,12.94558675
2065,DISTPV,Andhra_Pradesh,1,56.57631026
2065,DISTPV,Andhra_Pradesh,2,106.7345849
2065,DISTPV,Andhra_Pradesh,3,13.5692788
2065,DISTPV,Andhra_Pradesh,4,59.98163705
2065,DISTPV,Andhra_Pradesh,5,1.5914767
2065,DISTPV,Andhra_Pradesh,7,26.12055508
2065,DISTPV,Andhra_Pradesh,9,101.5430076
2065,DISTPV,Andhra_Pradesh,10,26.12055508
2065,DISTPV,Andhra_Pradesh,11,76.12473759
2065,DISTPV,Andhra_Pradesh,12,155.4421636
2065,DISTPV,Andhra_Pradesh,15,79.47892252
2065,DISTPV,Gujarat,16,165.1812261
2065,DISTPV,Gujarat,17,411.6946713
2065,DISTPV,Gujarat,18,256.0015453
2065,DISTPV,Gujarat,19,348.4126091
2065,DISTPV,Gujarat,20,142.032341
2065,DISTPV,Gujarat,22,199.9616537
2065,DISTPV,Gujarat,23,522.9040471
2065,DISTPV,Gujarat,24,199.2918279
2065,DISTPV,Gujarat,26,82.59061305
2065,DISTPV,Karnataka,28,61.52632223
2065,DISTPV,Karnataka,29,63.99463376
2065,DISTPV,Karnataka,30,46.49460053
2065,DISTPV,Karnataka,32,4.5548151
2065,DISTPV,Karnataka,33,13.62049374
2065,DISTPV,Karnataka,34,84.32966078
2065,DISTPV,Karnataka,35,0
2065,DISTPV,Karnataka,36,90.11256972
2065,DISTPV,Karnataka,37,13.62049374
2065,DISTPV,Karnataka,38,11.1740112
2065,DISTPV,Karnataka,39,62.70103407
2065,DISTPV,Karnataka,40,22.1796509
2065,DISTPV,Madhya_Pradesh,41,34.18055685
2065,DISTPV,Madhya_Pradesh,42,24.8955564
2065,DISTPV,Madhya_Pradesh,43,39.70251215
2065,DISTPV,Madhya_Pradesh,44,12.3262579
2065,DISTPV,Madhya_Pradesh,46,14.7185973
2065,DISTPV,Madhya_Pradesh,47,98.8691978
2065,DISTPV,Madhya_Pradesh,48,117.7984794
2065,DISTPV,Madhya_Pradesh,49,167.2418005
2065,DISTPV,Madhya_Pradesh,50,22.15507099
2065,DISTPV,Madhya_Pradesh,51,39.28440945
2065,DISTPV,Madhya_Pradesh,52,84.07288458
2065,DISTPV,Madhya_Pradesh,53,49.11144865
2065,DISTPV,Madhya_Pradesh,54,7.2531514
2065,DISTPV,Madhya_Pradesh,55,72.39111988
2065,DISTPV,Madhya_Pradesh,56,57.60974848
2065,DISTPV,Maharashtra,59,98.9848728
2065,DISTPV,Maharashtra,60,390.0684502
2065,DISTPV,Maharashtra,62,215.9078988
2065,DISTPV,Maharashtra,64,335.4794817
2065,DISTPV,Maharashtra,65,54.5889685
2065,DISTPV,Maharashtra,67,490.7165406
2065,DISTPV,Maharashtra,69,117.2773382
2065,DISTPV,Maharashtra,70,78.6148495
2065,DISTPV,Maharashtra,71,62.2344987
2065,DISTPV,Maharashtra,72,163.7669055
2065,DISTPV,Maharashtra,75,60.0149231
2065,DISTPV,Rajasthan,76,40.53848883
2065,DISTPV,Rajasthan,78,40.53848883
2065,DISTPV,Rajasthan,79,148.2938087
2065,DISTPV,Rajasthan,80,37.0680838
2065,DISTPV,Rajasthan,81,81.07697766
2065,DISTPV,Rajasthan,82,93.63114713
2065,DISTPV,Rajasthan,83,20.409554
2065,DISTPV,Rajasthan,84,74.3396775
2065,DISTPV,Rajasthan,85,81.07697766
2065,DISTPV,Rajasthan,87,74.3396775
2065,DISTPV,Rajasthan,88,81.07697766
2065,DISTPV,Rajasthan,90,74.3396775
2065,DISTPV,Rajasthan,91,32.1282104
2065,DISTPV,Rajasthan,94,136.6761752
2065,DISTPV,Tamil_Nadu,95,90.07225056
2065,DISTPV,Tamil_Nadu,96,1.5124153
2065,DISTPV,Tamil_Nadu,97,28.60180396
2065,DISTPV,Tamil_Nadu,98,105.7120648
2065,DISTPV,Tamil_Nadu,99,104.956846
2065,DISTPV,Tamil_Nadu,100,173.5106177
2065,DISTPV,Tamil_Nadu,101,95.9342469
2065,DISTPV,Tamil_Nadu,102,219.560609
2065,DISTPV,Tamil_Nadu,103,90.27532709
2065,DISTPV,Telangana,104,59.05060513
2065,DISTPV,Telangana,105,60.96126889
2065,DISTPV,Telangana,107,69.49371532
2065,DISTPV,Telangana,108,88.62446702
2065,DISTPV,Telangana,109,156.5314703
2065,DISTPV,Telangana,110,52.98984915
2065,DISTPV,Telangana,111,151.416999
2065,DISTPV,West_Bengal,112,529.4965508
2065,DISTPV,Odisha,113,68.09597431
2065,DISTPV,Odisha,114,179.5576419
2065,DISTPV,Odisha,115,27.1455114
2065,DISTPV,Uttarakhand,116,126.5943826
2065,DISTPV,Goa,117,32.28669818
2065,DISTPV,Uttar_Pradesh,119,370.5321252
2065,DISTPV,Uttar_Pradesh,120,533.9388887
2065,DISTPV,Uttar_Pradesh,121,320.2706742
2065,DISTPV,Chandigarh,122,27.05290775
2065,DISTPV,Haryana,123,788.8492715
2065,DISTPV,Himachal_Pradesh,124,86.22111448
2065,DISTPV,Jharkhand,125,177.678797
2065,DISTPV,Jammu_Kashmir,126,50.41050729
2065,DISTPV,Jammu_Kashmir,127,54.27453407
2065,DISTPV,Jammu_Kashmir,128,49.44835741
2065,DISTPV,Punjab,129,525.6406751
2065,DISTPV,Bihar,130,487.7075716
2065,DISTPV,Chhattisgarh,131,104.8678014
2065,DISTPV,Chhattisgarh,132,91.66206001
2065,DISTPV,Chhattisgarh,133,120.7344467
2065,DISTPV,Kerala,134,238.5038421
2065,DISTPV,Kerala,135,95.99371649
2065,DISTPV,Kerala,136,197.9668174
2065,DISTPV,Dadra_Nagar_Haveli,137,59.73464132
2065,DISTPV,Delhi,138,280.2956167
2065,DISTPV,Puducherry,139,17.02240222
2065,DISTPV,Sikkim,140,7.470995278
2065,DISTPV,Assam,141,120.7728431
2065,DISTPV,Mizoram,142,12.13573393
2065,DISTPV,Nagaland,143,6.684792113
2065,DISTPV,Arunachal_Pradesh,144,8.75987955
2065,DISTPV,Tripura,145,12.95898136
2065,DISTPV,Manipur,146,10.30805805
2065,DISTPV,Meghalaya,147,14.24014542
2070,DISTPV,Andhra_Pradesh,1,62.23394128
2070,DISTPV,Andhra_Pradesh,2,117.4080434
2070,DISTPV,Andhra_Pradesh,3,14.92620668
2070,DISTPV,Andhra_Pradesh,4,65.97980076
2070,DISTPV,Andhra_Pradesh,5,1.75062437
2070,DISTPV,Andhra_Pradesh,7,28.73261059
2070,DISTPV,Andhra_Pradesh,9,111.6973084
2070,DISTPV,Andhra_Pradesh,10,28.73261059
2070,DISTPV,Andhra_Pradesh,11,83.73721135
2070,DISTPV,Andhra_Pradesh,12,170.98638
2070,DISTPV,Andhra_Pradesh,15,87.42681477
2070,DISTPV,Gujarat,16,181.6993487
2070,DISTPV,Gujarat,17,452.8641384
2070,DISTPV,Gujarat,18,281.6016998
2070,DISTPV,Gujarat,19,383.25387
2070,DISTPV,Gujarat,20,156.2355751
2070,DISTPV,Gujarat,22,219.957819
2070,DISTPV,Gujarat,23,575.1944518
2070,DISTPV,Gujarat,24,219.2210107
2070,DISTPV,Gujarat,26,90.84967436
2070,DISTPV,Karnataka,28,67.67895446
2070,DISTPV,Karnataka,29,70.39409714
2070,DISTPV,Karnataka,30,51.14406058
2070,DISTPV,Karnataka,32,5.01029661
2070,DISTPV,Karnataka,33,14.98254312
2070,DISTPV,Karnataka,34,92.76262686
2070,DISTPV,Karnataka,35,0
2070,DISTPV,Karnataka,36,99.12382669
2070,DISTPV,Karnataka,37,14.98254312
2070,DISTPV,Karnataka,38,12.29141232
2070,DISTPV,Karnataka,39,68.97113748
2070,DISTPV,Karnataka,40,24.39761599
2070,DISTPV,Madhya_Pradesh,41,37.59861253
2070,DISTPV,Madhya_Pradesh,42,27.38511204
2070,DISTPV,Madhya_Pradesh,43,43.67276336
2070,DISTPV,Madhya_Pradesh,44,13.55888369
2070,DISTPV,Madhya_Pradesh,46,16.19045703
2070,DISTPV,Madhya_Pradesh,47,108.7561176
2070,DISTPV,Madhya_Pradesh,48,129.5783273
2070,DISTPV,Madhya_Pradesh,49,183.9659806
2070,DISTPV,Madhya_Pradesh,50,24.37057809
2070,DISTPV,Madhya_Pradesh,51,43.21285039
2070,DISTPV,Madhya_Pradesh,52,92.48017304
2070,DISTPV,Madhya_Pradesh,53,54.02259351
2070,DISTPV,Madhya_Pradesh,54,7.97846654
2070,DISTPV,Madhya_Pradesh,55,79.63023187
2070,DISTPV,Madhya_Pradesh,56,63.37072332
2070,DISTPV,Maharashtra,59,108.8833601
2070,DISTPV,Maharashtra,60,429.0752952
2070,DISTPV,Maharashtra,62,237.4986887
2070,DISTPV,Maharashtra,64,369.0274299
2070,DISTPV,Maharashtra,65,60.04786535
2070,DISTPV,Maharashtra,67,539.7881947
2070,DISTPV,Maharashtra,69,129.005072
2070,DISTPV,Maharashtra,70,86.47633445
2070,DISTPV,Maharashtra,71,68.45794857
2070,DISTPV,Maharashtra,72,180.1435961
2070,DISTPV,Maharashtra,75,66.01641541
2070,DISTPV,Rajasthan,76,44.59233771
2070,DISTPV,Rajasthan,78,44.59233771
2070,DISTPV,Rajasthan,79,163.1231895
2070,DISTPV,Rajasthan,80,40.77489218
2070,DISTPV,Rajasthan,81,89.18467542
2070,DISTPV,Rajasthan,82,102.9942618
2070,DISTPV,Rajasthan,83,22.4505094
2070,DISTPV,Rajasthan,84,81.77364525
2070,DISTPV,Rajasthan,85,89.18467542
2070,DISTPV,Rajasthan,87,81.77364525
2070,DISTPV,Rajasthan,88,89.18467542
2070,DISTPV,Rajasthan,90,81.77364525
2070,DISTPV,Rajasthan,91,35.34103144
2070,DISTPV,Rajasthan,94,150.3437927
2070,DISTPV,Tamil_Nadu,95,99.07947562
2070,DISTPV,Tamil_Nadu,96,1.66365683
2070,DISTPV,Tamil_Nadu,97,31.46198435
2070,DISTPV,Tamil_Nadu,98,116.2832713
2070,DISTPV,Tamil_Nadu,99,115.4525306
2070,DISTPV,Tamil_Nadu,100,190.8616795
2070,DISTPV,Tamil_Nadu,101,105.5276716
2070,DISTPV,Tamil_Nadu,102,241.5166699
2070,DISTPV,Tamil_Nadu,103,99.3028598
2070,DISTPV,Telangana,104,64.95566564
2070,DISTPV,Telangana,105,67.05739578
2070,DISTPV,Telangana,107,76.44308686
2070,DISTPV,Telangana,108,97.48691372
2070,DISTPV,Telangana,109,172.1846173
2070,DISTPV,Telangana,110,58.28883407
2070,DISTPV,Telangana,111,166.5586989
2070,DISTPV,West_Bengal,112,582.4462059
2070,DISTPV,Odisha,113,74.90557174
2070,DISTPV,Odisha,114,197.5134061
2070,DISTPV,Odisha,115,29.86006254
2070,DISTPV,Uttarakhand,116,139.2538208
2070,DISTPV,Goa,117,35.515368
2070,DISTPV,Uttar_Pradesh,119,407.5853377
2070,DISTPV,Uttar_Pradesh,120,587.3327776
2070,DISTPV,Uttar_Pradesh,121,352.2977416
2070,DISTPV,Chandigarh,122,29.75819853
2070,DISTPV,Haryana,123,867.7341987
2070,DISTPV,Himachal_Pradesh,124,94.84322592
2070,DISTPV,Jharkhand,125,195.4466767
2070,DISTPV,Jammu_Kashmir,126,55.45155802
2070,DISTPV,Jammu_Kashmir,127,59.70198747
2070,DISTPV,Jammu_Kashmir,128,54.39319315
2070,DISTPV,Punjab,129,578.2047426
2070,DISTPV,Bihar,130,536.4783288
2070,DISTPV,Chhattisgarh,131,115.3545816
2070,DISTPV,Chhattisgarh,132,100.828266
2070,DISTPV,Chhattisgarh,133,132.8078914
2070,DISTPV,Kerala,134,262.3542263
2070,DISTPV,Kerala,135,105.5930881
2070,DISTPV,Kerala,136,217.7634991
2070,DISTPV,Dadra_Nagar_Haveli,137,65.70810546
2070,DISTPV,Delhi,138,308.3251784
2070,DISTPV,Puducherry,139,18.72464244
2070,DISTPV,Sikkim,140,8.218094805
2070,DISTPV,Assam,141,132.8501274
2070,DISTPV,Mizoram,142,13.34930733
2070,DISTPV,Nagaland,143,7.353271324
2070,DISTPV,Arunachal_Pradesh,144,9.635867505
2070,DISTPV,Tripura,145,14.25487949
2070,DISTPV,Manipur,146,11.33886385
2070,DISTPV,Meghalaya,147,15.66415997
