h17,quarter,ccseason,year,hour,datetime
h13,spring,hot,2011,38283,2011-05-16 02:00:00-05:00
h13,spring,hot,2011,38284,2011-05-16 03:00:00-05:00
h13,spring,hot,2011,38285,2011-05-16 04:00:00-05:00
h13,spring,hot,2011,38286,2011-05-16 05:00:00-05:00
h14,spring,hot,2011,38287,2011-05-16 06:00:00-05:00
h14,spring,hot,2011,38288,2011-05-16 07:00:00-05:00
h14,spring,hot,2011,38289,2011-05-16 08:00:00-05:00
h14,spring,hot,2011,38290,2011-05-16 09:00:00-05:00
h14,spring,hot,2011,38291,2011-05-16 10:00:00-05:00
h14,spring,hot,2011,38292,2011-05-16 11:00:00-05:00
h14,spring,hot,2011,38293,2011-05-16 12:00:00-05:00
h15,spring,hot,2011,38294,2011-05-16 13:00:00-05:00
h15,spring,hot,2011,38295,2011-05-16 14:00:00-05:00
h15,spring,hot,2011,38296,2011-05-16 15:00:00-05:00
h15,spring,hot,2011,38297,2011-05-16 16:00:00-05:00
h16,spring,hot,2011,38298,2011-05-16 17:00:00-05:00
h16,spring,hot,2011,38299,2011-05-16 18:00:00-05:00
h16,spring,hot,2011,38300,2011-05-16 19:00:00-05:00
h16,spring,hot,2011,38301,2011-05-16 20:00:00-05:00
h16,spring,hot,2011,38302,2011-05-16 21:00:00-05:00
h13,spring,hot,2011,38303,2011-05-16 22:00:00-05:00
h13,spring,hot,2011,38304,2011-05-16 23:00:00-05:00
h13,spring,hot,2011,38305,2011-05-17 00:00:00-05:00
h13,spring,hot,2011,38306,2011-05-17 01:00:00-05:00
h13,spring,hot,2011,38307,2011-05-17 02:00:00-05:00
h13,spring,hot,2011,38308,2011-05-17 03:00:00-05:00
h13,spring,hot,2011,38309,2011-05-17 04:00:00-05:00
h13,spring,hot,2011,38310,2011-05-17 05:00:00-05:00
h14,spring,hot,2011,38311,2011-05-17 06:00:00-05:00
h14,spring,hot,2011,38312,2011-05-17 07:00:00-05:00
h14,spring,hot,2011,38313,2011-05-17 08:00:00-05:00
h14,spring,hot,2011,38314,2011-05-17 09:00:00-05:00
h14,spring,hot,2011,38315,2011-05-17 10:00:00-05:00
h14,spring,hot,2011,38316,2011-05-17 11:00:00-05:00
h14,spring,hot,2011,38317,2011-05-17 12:00:00-05:00
h15,spring,hot,2011,38318,2011-05-17 13:00:00-05:00
h15,spring,hot,2011,38319,2011-05-17 14:00:00-05:00
h15,spring,hot,2011,38320,2011-05-17 15:00:00-05:00
h15,spring,hot,2011,38321,2011-05-17 16:00:00-05:00
h16,spring,hot,2011,38322,2011-05-17 17:00:00-05:00
h16,spring,hot,2011,38323,2011-05-17 18:00:00-05:00
h16,spring,hot,2011,38324,2011-05-17 19:00:00-05:00
h16,spring,hot,2011,38325,2011-05-17 20:00:00-05:00
h16,spring,hot,2011,38326,2011-05-17 21:00:00-05:00
h13,spring,hot,2011,38327,2011-05-17 22:00:00-05:00
h13,spring,hot,2011,38328,2011-05-17 23:00:00-05:00
h13,spring,hot,2011,38329,2011-05-18 00:00:00-05:00
h13,spring,hot,2011,38330,2011-05-18 01:00:00-05:00
h13,spring,hot,2011,38331,2011-05-18 02:00:00-05:00
h13,spring,hot,2011,38332,2011-05-18 03:00:00-05:00
h13,spring,hot,2011,38333,2011-05-18 04:00:00-05:00
h13,spring,hot,2011,38334,2011-05-18 05:00:00-05:00
h14,spring,hot,2011,38335,2011-05-18 06:00:00-05:00
h14,spring,hot,2011,38336,2011-05-18 07:00:00-05:00
h14,spring,hot,2011,38337,2011-05-18 08:00:00-05:00
h14,spring,hot,2011,38338,2011-05-18 09:00:00-05:00
h14,spring,hot,2011,38339,2011-05-18 10:00:00-05:00
h14,spring,hot,2011,38340,2011-05-18 11:00:00-05:00
h14,spring,hot,2011,38341,2011-05-18 12:00:00-05:00
h15,spring,hot,2011,38342,2011-05-18 13:00:00-05:00
h15,spring,hot,2011,38343,2011-05-18 14:00:00-05:00
h15,spring,hot,2011,38344,2011-05-18 15:00:00-05:00
h15,spring,hot,2011,38345,2011-05-18 16:00:00-05:00
h16,spring,hot,2011,38346,2011-05-18 17:00:00-05:00
h16,spring,hot,2011,38347,2011-05-18 18:00:00-05:00
h16,spring,hot,2011,38348,2011-05-18 19:00:00-05:00
h16,spring,hot,2011,38349,2011-05-18 20:00:00-05:00
h16,spring,hot,2011,38350,2011-05-18 21:00:00-05:00
h13,spring,hot,2011,38351,2011-05-18 22:00:00-05:00
h13,spring,hot,2011,38352,2011-05-18 23:00:00-05:00
h13,spring,hot,2011,38353,2011-05-19 00:00:00-05:00
h13,spring,hot,2011,38354,2011-05-19 01:00:00-05:00
h13,spring,hot,2011,38355,2011-05-19 02:00:00-05:00
h13,spring,hot,2011,38356,2011-05-19 03:00:00-05:00
h13,spring,hot,2011,38357,2011-05-19 04:00:00-05:00
h13,spring,hot,2011,38358,2011-05-19 05:00:00-05:00
h14,spring,hot,2011,38359,2011-05-19 06:00:00-05:00
h14,spring,hot,2011,38360,2011-05-19 07:00:00-05:00
h14,spring,hot,2011,38361,2011-05-19 08:00:00-05:00
h14,spring,hot,2011,38362,2011-05-19 09:00:00-05:00
h14,spring,hot,2011,38363,2011-05-19 10:00:00-05:00
h14,spring,hot,2011,38364,2011-05-19 11:00:00-05:00
h14,spring,hot,2011,38365,2011-05-19 12:00:00-05:00
h15,spring,hot,2011,38366,2011-05-19 13:00:00-05:00
h15,spring,hot,2011,38367,2011-05-19 14:00:00-05:00
h15,spring,hot,2011,38368,2011-05-19 15:00:00-05:00
h15,spring,hot,2011,38369,2011-05-19 16:00:00-05:00
h16,spring,hot,2011,38370,2011-05-19 17:00:00-05:00
h16,spring,hot,2011,38371,2011-05-19 18:00:00-05:00
h16,spring,hot,2011,38372,2011-05-19 19:00:00-05:00
h16,spring,hot,2011,38373,2011-05-19 20:00:00-05:00
h16,spring,hot,2011,38374,2011-05-19 21:00:00-05:00
h13,spring,hot,2011,38375,2011-05-19 22:00:00-05:00
h13,spring,hot,2011,38376,2011-05-19 23:00:00-05:00
h13,spring,hot,2011,38377,2011-05-20 00:00:00-05:00
h13,spring,hot,2011,38378,2011-05-20 01:00:00-05:00
h13,spring,hot,2011,38379,2011-05-20 02:00:00-05:00
h13,spring,hot,2011,38380,2011-05-20 03:00:00-05:00
h13,spring,hot,2011,38381,2011-05-20 04:00:00-05:00
h13,spring,hot,2011,38382,2011-05-20 05:00:00-05:00
h14,spring,hot,2011,38383,2011-05-20 06:00:00-05:00
h14,spring,hot,2011,38384,2011-05-20 07:00:00-05:00
h14,spring,hot,2011,38385,2011-05-20 08:00:00-05:00
h14,spring,hot,2011,38386,2011-05-20 09:00:00-05:00
h14,spring,hot,2011,38387,2011-05-20 10:00:00-05:00
h14,spring,hot,2011,38388,2011-05-20 11:00:00-05:00
h14,spring,hot,2011,38389,2011-05-20 12:00:00-05:00
h15,spring,hot,2011,38390,2011-05-20 13:00:00-05:00
h15,spring,hot,2011,38391,2011-05-20 14:00:00-05:00
h15,spring,hot,2011,38392,2011-05-20 15:00:00-05:00
h15,spring,hot,2011,38393,2011-05-20 16:00:00-05:00
h16,spring,hot,2011,38394,2011-05-20 17:00:00-05:00
h16,spring,hot,2011,38395,2011-05-20 18:00:00-05:00
h16,spring,hot,2011,38396,2011-05-20 19:00:00-05:00
h16,spring,hot,2011,38397,2011-05-20 20:00:00-05:00
h16,spring,hot,2011,38398,2011-05-20 21:00:00-05:00
h13,spring,hot,2011,38399,2011-05-20 22:00:00-05:00
h13,spring,hot,2011,38400,2011-05-20 23:00:00-05:00
h13,spring,hot,2011,38401,2011-05-21 00:00:00-05:00
h13,spring,hot,2011,38402,2011-05-21 01:00:00-05:00
h13,spring,hot,2011,38403,2011-05-21 02:00:00-05:00
h13,spring,hot,2011,38404,2011-05-21 03:00:00-05:00
h13,spring,hot,2011,38405,2011-05-21 04:00:00-05:00
h13,spring,hot,2011,38406,2011-05-21 05:00:00-05:00
h14,spring,hot,2011,38407,2011-05-21 06:00:00-05:00
h14,spring,hot,2011,38408,2011-05-21 07:00:00-05:00
h14,spring,hot,2011,38409,2011-05-21 08:00:00-05:00
h14,spring,hot,2011,38410,2011-05-21 09:00:00-05:00
h14,spring,hot,2011,38411,2011-05-21 10:00:00-05:00
h14,spring,hot,2011,38412,2011-05-21 11:00:00-05:00
h14,spring,hot,2011,38413,2011-05-21 12:00:00-05:00
h15,spring,hot,2011,38414,2011-05-21 13:00:00-05:00
h15,spring,hot,2011,38415,2011-05-21 14:00:00-05:00
h15,spring,hot,2011,38416,2011-05-21 15:00:00-05:00
h15,spring,hot,2011,38417,2011-05-21 16:00:00-05:00
h16,spring,hot,2011,38418,2011-05-21 17:00:00-05:00
h16,spring,hot,2011,38419,2011-05-21 18:00:00-05:00
h16,spring,hot,2011,38420,2011-05-21 19:00:00-05:00
h16,spring,hot,2011,38421,2011-05-21 20:00:00-05:00
h16,spring,hot,2011,38422,2011-05-21 21:00:00-05:00
h13,spring,hot,2011,38423,2011-05-21 22:00:00-05:00
h13,spring,hot,2011,38424,2011-05-21 23:00:00-05:00
h13,spring,hot,2011,38425,2011-05-22 00:00:00-05:00
h13,spring,hot,2011,38426,2011-05-22 01:00:00-05:00
h13,spring,hot,2011,38427,2011-05-22 02:00:00-05:00
h13,spring,hot,2011,38428,2011-05-22 03:00:00-05:00
h13,spring,hot,2011,38429,2011-05-22 04:00:00-05:00
h13,spring,hot,2011,38430,2011-05-22 05:00:00-05:00
h14,spring,hot,2011,38431,2011-05-22 06:00:00-05:00
h14,spring,hot,2011,38432,2011-05-22 07:00:00-05:00
h14,spring,hot,2011,38433,2011-05-22 08:00:00-05:00
h14,spring,hot,2011,38434,2011-05-22 09:00:00-05:00
h14,spring,hot,2011,38435,2011-05-22 10:00:00-05:00
h14,spring,hot,2011,38436,2011-05-22 11:00:00-05:00
h14,spring,hot,2011,38437,2011-05-22 12:00:00-05:00
h15,spring,hot,2011,38438,2011-05-22 13:00:00-05:00
h15,spring,hot,2011,38439,2011-05-22 14:00:00-05:00
h15,spring,hot,2011,38440,2011-05-22 15:00:00-05:00
h15,spring,hot,2011,38441,2011-05-22 16:00:00-05:00
h16,spring,hot,2011,38442,2011-05-22 17:00:00-05:00
h16,spring,hot,2011,38443,2011-05-22 18:00:00-05:00
h16,spring,hot,2011,38444,2011-05-22 19:00:00-05:00
h16,spring,hot,2011,38445,2011-05-22 20:00:00-05:00
h16,spring,hot,2011,38446,2011-05-22 21:00:00-05:00
h13,spring,hot,2011,38447,2011-05-22 22:00:00-05:00
h13,spring,hot,2011,38448,2011-05-22 23:00:00-05:00
h13,spring,hot,2011,38449,2011-05-23 00:00:00-05:00
h13,spring,hot,2011,38450,2011-05-23 01:00:00-05:00
h13,spring,hot,2011,38451,2011-05-23 02:00:00-05:00
h13,spring,hot,2011,38452,2011-05-23 03:00:00-05:00
h13,spring,hot,2011,38453,2011-05-23 04:00:00-05:00
h13,spring,hot,2011,38454,2011-05-23 05:00:00-05:00
h14,spring,hot,2011,38455,2011-05-23 06:00:00-05:00
h14,spring,hot,2011,38456,2011-05-23 07:00:00-05:00
h14,spring,hot,2011,38457,2011-05-23 08:00:00-05:00
h14,spring,hot,2011,38458,2011-05-23 09:00:00-05:00
h14,spring,hot,2011,38459,2011-05-23 10:00:00-05:00
h14,spring,hot,2011,38460,2011-05-23 11:00:00-05:00
h14,spring,hot,2011,38461,2011-05-23 12:00:00-05:00
h15,spring,hot,2011,38462,2011-05-23 13:00:00-05:00
h15,spring,hot,2011,38463,2011-05-23 14:00:00-05:00
h15,spring,hot,2011,38464,2011-05-23 15:00:00-05:00
h15,spring,hot,2011,38465,2011-05-23 16:00:00-05:00
h16,spring,hot,2011,38466,2011-05-23 17:00:00-05:00
h16,spring,hot,2011,38467,2011-05-23 18:00:00-05:00
h16,spring,hot,2011,38468,2011-05-23 19:00:00-05:00
h16,spring,hot,2011,38469,2011-05-23 20:00:00-05:00
h16,spring,hot,2011,38470,2011-05-23 21:00:00-05:00
h13,spring,hot,2011,38471,2011-05-23 22:00:00-05:00
h13,spring,hot,2011,38472,2011-05-23 23:00:00-05:00
h13,spring,hot,2011,38473,2011-05-24 00:00:00-05:00
h13,spring,hot,2011,38474,2011-05-24 01:00:00-05:00
h13,spring,hot,2011,38475,2011-05-24 02:00:00-05:00
h13,spring,hot,2011,38476,2011-05-24 03:00:00-05:00
h13,spring,hot,2011,38477,2011-05-24 04:00:00-05:00
h13,spring,hot,2011,38478,2011-05-24 05:00:00-05:00
h14,spring,hot,2011,38479,2011-05-24 06:00:00-05:00
h14,spring,hot,2011,38480,2011-05-24 07:00:00-05:00
h14,spring,hot,2011,38481,2011-05-24 08:00:00-05:00
h14,spring,hot,2011,38482,2011-05-24 09:00:00-05:00
h14,spring,hot,2011,38483,2011-05-24 10:00:00-05:00
h14,spring,hot,2011,38484,2011-05-24 11:00:00-05:00
h14,spring,hot,2011,38485,2011-05-24 12:00:00-05:00
h15,spring,hot,2011,38486,2011-05-24 13:00:00-05:00
h15,spring,hot,2011,38487,2011-05-24 14:00:00-05:00
h15,spring,hot,2011,38488,2011-05-24 15:00:00-05:00
h15,spring,hot,2011,38489,2011-05-24 16:00:00-05:00
h16,spring,hot,2011,38490,2011-05-24 17:00:00-05:00
h16,spring,hot,2011,38491,2011-05-24 18:00:00-05:00
h16,spring,hot,2011,38492,2011-05-24 19:00:00-05:00
h16,spring,hot,2011,38493,2011-05-24 20:00:00-05:00
h16,spring,hot,2011,38494,2011-05-24 21:00:00-05:00
h13,spring,hot,2011,38495,2011-05-24 22:00:00-05:00
h13,spring,hot,2011,38496,2011-05-24 23:00:00-05:00
h13,spring,hot,2011,38497,2011-05-25 00:00:00-05:00
h13,spring,hot,2011,38498,2011-05-25 01:00:00-05:00
h13,spring,hot,2011,38499,2011-05-25 02:00:00-05:00
h13,spring,hot,2011,38500,2011-05-25 03:00:00-05:00
h13,spring,hot,2011,38501,2011-05-25 04:00:00-05:00
h13,spring,hot,2011,38502,2011-05-25 05:00:00-05:00
h14,spring,hot,2011,38503,2011-05-25 06:00:00-05:00
h14,spring,hot,2011,38504,2011-05-25 07:00:00-05:00
h14,spring,hot,2011,38505,2011-05-25 08:00:00-05:00
h14,spring,hot,2011,38506,2011-05-25 09:00:00-05:00
h14,spring,hot,2011,38507,2011-05-25 10:00:00-05:00
h14,spring,hot,2011,38508,2011-05-25 11:00:00-05:00
h14,spring,hot,2011,38509,2011-05-25 12:00:00-05:00
h15,spring,hot,2011,38510,2011-05-25 13:00:00-05:00
h15,spring,hot,2011,38511,2011-05-25 14:00:00-05:00
h15,spring,hot,2011,38512,2011-05-25 15:00:00-05:00
h15,spring,hot,2011,38513,2011-05-25 16:00:00-05:00
h16,spring,hot,2011,38514,2011-05-25 17:00:00-05:00
h16,spring,hot,2011,38515,2011-05-25 18:00:00-05:00
h16,spring,hot,2011,38516,2011-05-25 19:00:00-05:00
h16,spring,hot,2011,38517,2011-05-25 20:00:00-05:00
h16,spring,hot,2011,38518,2011-05-25 21:00:00-05:00
h13,spring,hot,2011,38519,2011-05-25 22:00:00-05:00
h13,spring,hot,2011,38520,2011-05-25 23:00:00-05:00
h13,spring,hot,2011,38521,2011-05-26 00:00:00-05:00
h13,spring,hot,2011,38522,2011-05-26 01:00:00-05:00
h13,spring,hot,2011,38523,2011-05-26 02:00:00-05:00
h13,spring,hot,2011,38524,2011-05-26 03:00:00-05:00
h13,spring,hot,2011,38525,2011-05-26 04:00:00-05:00
h13,spring,hot,2011,38526,2011-05-26 05:00:00-05:00
h14,spring,hot,2011,38527,2011-05-26 06:00:00-05:00
h14,spring,hot,2011,38528,2011-05-26 07:00:00-05:00
h14,spring,hot,2011,38529,2011-05-26 08:00:00-05:00
h14,spring,hot,2011,38530,2011-05-26 09:00:00-05:00
h14,spring,hot,2011,38531,2011-05-26 10:00:00-05:00
h14,spring,hot,2011,38532,2011-05-26 11:00:00-05:00
h14,spring,hot,2011,38533,2011-05-26 12:00:00-05:00
h15,spring,hot,2011,38534,2011-05-26 13:00:00-05:00
h15,spring,hot,2011,38535,2011-05-26 14:00:00-05:00
h15,spring,hot,2011,38536,2011-05-26 15:00:00-05:00
h15,spring,hot,2011,38537,2011-05-26 16:00:00-05:00
h16,spring,hot,2011,38538,2011-05-26 17:00:00-05:00
h16,spring,hot,2011,38539,2011-05-26 18:00:00-05:00
h16,spring,hot,2011,38540,2011-05-26 19:00:00-05:00
h16,spring,hot,2011,38541,2011-05-26 20:00:00-05:00
h16,spring,hot,2011,38542,2011-05-26 21:00:00-05:00
h13,spring,hot,2011,38543,2011-05-26 22:00:00-05:00
h13,spring,hot,2011,38544,2011-05-26 23:00:00-05:00
h13,spring,hot,2011,38545,2011-05-27 00:00:00-05:00
h13,spring,hot,2011,38546,2011-05-27 01:00:00-05:00
h13,spring,hot,2011,38547,2011-05-27 02:00:00-05:00
h13,spring,hot,2011,38548,2011-05-27 03:00:00-05:00
h13,spring,hot,2011,38549,2011-05-27 04:00:00-05:00
h13,spring,hot,2011,38550,2011-05-27 05:00:00-05:00
h14,spring,hot,2011,38551,2011-05-27 06:00:00-05:00
h14,spring,hot,2011,38552,2011-05-27 07:00:00-05:00
h14,spring,hot,2011,38553,2011-05-27 08:00:00-05:00
h14,spring,hot,2011,38554,2011-05-27 09:00:00-05:00
h14,spring,hot,2011,38555,2011-05-27 10:00:00-05:00
h14,spring,hot,2011,38556,2011-05-27 11:00:00-05:00
h14,spring,hot,2011,38557,2011-05-27 12:00:00-05:00
h15,spring,hot,2011,38558,2011-05-27 13:00:00-05:00
h15,spring,hot,2011,38559,2011-05-27 14:00:00-05:00
h15,spring,hot,2011,38560,2011-05-27 15:00:00-05:00
h15,spring,hot,2011,38561,2011-05-27 16:00:00-05:00
h16,spring,hot,2011,38562,2011-05-27 17:00:00-05:00
h16,spring,hot,2011,38563,2011-05-27 18:00:00-05:00
h16,spring,hot,2011,38564,2011-05-27 19:00:00-05:00
h16,spring,hot,2011,38565,2011-05-27 20:00:00-05:00
h16,spring,hot,2011,38566,2011-05-27 21:00:00-05:00
h13,spring,hot,2011,38567,2011-05-27 22:00:00-05:00
h13,spring,hot,2011,38568,2011-05-27 23:00:00-05:00
h13,spring,hot,2011,38569,2011-05-28 00:00:00-05:00
h13,spring,hot,2011,38570,2011-05-28 01:00:00-05:00
h13,spring,hot,2011,38571,2011-05-28 02:00:00-05:00
h13,spring,hot,2011,38572,2011-05-28 03:00:00-05:00
h13,spring,hot,2011,38573,2011-05-28 04:00:00-05:00
h13,spring,hot,2011,38574,2011-05-28 05:00:00-05:00
h14,spring,hot,2011,38575,2011-05-28 06:00:00-05:00
h14,spring,hot,2011,38576,2011-05-28 07:00:00-05:00
h14,spring,hot,2011,38577,2011-05-28 08:00:00-05:00
h14,spring,hot,2011,38578,2011-05-28 09:00:00-05:00
h14,spring,hot,2011,38579,2011-05-28 10:00:00-05:00
h14,spring,hot,2011,38580,2011-05-28 11:00:00-05:00
h14,spring,hot,2011,38581,2011-05-28 12:00:00-05:00
h15,spring,hot,2011,38582,2011-05-28 13:00:00-05:00
h15,spring,hot,2011,38583,2011-05-28 14:00:00-05:00
h15,spring,hot,2011,38584,2011-05-28 15:00:00-05:00
h15,spring,hot,2011,38585,2011-05-28 16:00:00-05:00
h16,spring,hot,2011,38586,2011-05-28 17:00:00-05:00
h16,spring,hot,2011,38587,2011-05-28 18:00:00-05:00
h16,spring,hot,2011,38588,2011-05-28 19:00:00-05:00
h16,spring,hot,2011,38589,2011-05-28 20:00:00-05:00
h16,spring,hot,2011,38590,2011-05-28 21:00:00-05:00
h13,spring,hot,2011,38591,2011-05-28 22:00:00-05:00
h13,spring,hot,2011,38592,2011-05-28 23:00:00-05:00
h13,spring,hot,2011,38593,2011-05-29 00:00:00-05:00
h13,spring,hot,2011,38594,2011-05-29 01:00:00-05:00
h13,spring,hot,2011,38595,2011-05-29 02:00:00-05:00
h13,spring,hot,2011,38596,2011-05-29 03:00:00-05:00
h13,spring,hot,2011,38597,2011-05-29 04:00:00-05:00
h13,spring,hot,2011,38598,2011-05-29 05:00:00-05:00
h14,spring,hot,2011,38599,2011-05-29 06:00:00-05:00
h14,spring,hot,2011,38600,2011-05-29 07:00:00-05:00
h14,spring,hot,2011,38601,2011-05-29 08:00:00-05:00
h14,spring,hot,2011,38602,2011-05-29 09:00:00-05:00
h14,spring,hot,2011,38603,2011-05-29 10:00:00-05:00
h14,spring,hot,2011,38604,2011-05-29 11:00:00-05:00
h14,spring,hot,2011,38605,2011-05-29 12:00:00-05:00
h15,spring,hot,2011,38606,2011-05-29 13:00:00-05:00
h15,spring,hot,2011,38607,2011-05-29 14:00:00-05:00
h15,spring,hot,2011,38608,2011-05-29 15:00:00-05:00
h15,spring,hot,2011,38609,2011-05-29 16:00:00-05:00
h16,spring,hot,2011,38610,2011-05-29 17:00:00-05:00
h16,spring,hot,2011,38611,2011-05-29 18:00:00-05:00
h16,spring,hot,2011,38612,2011-05-29 19:00:00-05:00
h16,spring,hot,2011,38613,2011-05-29 20:00:00-05:00
h16,spring,hot,2011,38614,2011-05-29 21:00:00-05:00
h13,spring,hot,2011,38615,2011-05-29 22:00:00-05:00
h13,spring,hot,2011,38616,2011-05-29 23:00:00-05:00
h13,spring,hot,2011,38617,2011-05-30 00:00:00-05:00
h13,spring,hot,2011,38618,2011-05-30 01:00:00-05:00
h13,spring,hot,2011,38619,2011-05-30 02:00:00-05:00
h13,spring,hot,2011,38620,2011-05-30 03:00:00-05:00
h13,spring,hot,2011,38621,2011-05-30 04:00:00-05:00
h13,spring,hot,2011,38622,2011-05-30 05:00:00-05:00
h14,spring,hot,2011,38623,2011-05-30 06:00:00-05:00
h14,spring,hot,2011,38624,2011-05-30 07:00:00-05:00
h14,spring,hot,2011,38625,2011-05-30 08:00:00-05:00
h14,spring,hot,2011,38626,2011-05-30 09:00:00-05:00
h14,spring,hot,2011,38627,2011-05-30 10:00:00-05:00
h14,spring,hot,2011,38628,2011-05-30 11:00:00-05:00
h14,spring,hot,2011,38629,2011-05-30 12:00:00-05:00
h15,spring,hot,2011,38630,2011-05-30 13:00:00-05:00
h15,spring,hot,2011,38631,2011-05-30 14:00:00-05:00
h15,spring,hot,2011,38632,2011-05-30 15:00:00-05:00
h15,spring,hot,2011,38633,2011-05-30 16:00:00-05:00
h16,spring,hot,2011,38634,2011-05-30 17:00:00-05:00
h16,spring,hot,2011,38635,2011-05-30 18:00:00-05:00
h16,spring,hot,2011,38636,2011-05-30 19:00:00-05:00
h16,spring,hot,2011,38637,2011-05-30 20:00:00-05:00
h16,spring,hot,2011,38638,2011-05-30 21:00:00-05:00
h13,spring,hot,2011,38639,2011-05-30 22:00:00-05:00
h13,spring,hot,2011,38640,2011-05-30 23:00:00-05:00
h13,spring,hot,2011,38641,2011-05-31 00:00:00-05:00
h13,spring,hot,2011,38642,2011-05-31 01:00:00-05:00
h13,spring,hot,2011,38643,2011-05-31 02:00:00-05:00
h13,spring,hot,2011,38644,2011-05-31 03:00:00-05:00
h13,spring,hot,2011,38645,2011-05-31 04:00:00-05:00
h13,spring,hot,2011,38646,2011-05-31 05:00:00-05:00
h14,spring,hot,2011,38647,2011-05-31 06:00:00-05:00
h14,spring,hot,2011,38648,2011-05-31 07:00:00-05:00
h14,spring,hot,2011,38649,2011-05-31 08:00:00-05:00
h14,spring,hot,2011,38650,2011-05-31 09:00:00-05:00
h14,spring,hot,2011,38651,2011-05-31 10:00:00-05:00
h14,spring,hot,2011,38652,2011-05-31 11:00:00-05:00
h14,spring,hot,2011,38653,2011-05-31 12:00:00-05:00
h15,spring,hot,2011,38654,2011-05-31 13:00:00-05:00
h15,spring,hot,2011,38655,2011-05-31 14:00:00-05:00
h15,spring,hot,2011,38656,2011-05-31 15:00:00-05:00
h15,spring,hot,2011,38657,2011-05-31 16:00:00-05:00
h16,spring,hot,2011,38658,2011-05-31 17:00:00-05:00
h16,spring,hot,2011,38659,2011-05-31 18:00:00-05:00
h16,spring,hot,2011,38660,2011-05-31 19:00:00-05:00
h16,spring,hot,2011,38661,2011-05-31 20:00:00-05:00
h16,spring,hot,2011,38662,2011-05-31 21:00:00-05:00
h13,spring,hot,2011,38663,2011-05-31 22:00:00-05:00
h1,summ,hot,2011,38664,2011-05-31 23:00:00-05:00
h1,summ,hot,2011,38665,2011-06-01 00:00:00-05:00
h1,summ,hot,2011,38666,2011-06-01 01:00:00-05:00
h1,summ,hot,2011,38667,2011-06-01 02:00:00-05:00
h1,summ,hot,2011,38668,2011-06-01 03:00:00-05:00
h1,summ,hot,2011,38669,2011-06-01 04:00:00-05:00
h1,summ,hot,2011,38670,2011-06-01 05:00:00-05:00
h2,summ,hot,2011,38671,2011-06-01 06:00:00-05:00
h2,summ,hot,2011,38672,2011-06-01 07:00:00-05:00
h2,summ,hot,2011,38673,2011-06-01 08:00:00-05:00
h2,summ,hot,2011,38674,2011-06-01 09:00:00-05:00
h2,summ,hot,2011,38675,2011-06-01 10:00:00-05:00
h2,summ,hot,2011,38676,2011-06-01 11:00:00-05:00
h2,summ,hot,2011,38677,2011-06-01 12:00:00-05:00
h3,summ,hot,2011,38678,2011-06-01 13:00:00-05:00
h3,summ,hot,2011,38679,2011-06-01 14:00:00-05:00
h3,summ,hot,2011,38680,2011-06-01 15:00:00-05:00
h3,summ,hot,2011,38681,2011-06-01 16:00:00-05:00
h4,summ,hot,2011,38682,2011-06-01 17:00:00-05:00
h4,summ,hot,2011,38683,2011-06-01 18:00:00-05:00
h4,summ,hot,2011,38684,2011-06-01 19:00:00-05:00
h4,summ,hot,2011,38685,2011-06-01 20:00:00-05:00
h4,summ,hot,2011,38686,2011-06-01 21:00:00-05:00
h1,summ,hot,2011,38687,2011-06-01 22:00:00-05:00
h1,summ,hot,2011,38688,2011-06-01 23:00:00-05:00
h1,summ,hot,2011,38689,2011-06-02 00:00:00-05:00
h1,summ,hot,2011,38690,2011-06-02 01:00:00-05:00
h1,summ,hot,2011,38691,2011-06-02 02:00:00-05:00
h1,summ,hot,2011,38692,2011-06-02 03:00:00-05:00
h1,summ,hot,2011,38693,2011-06-02 04:00:00-05:00
h1,summ,hot,2011,38694,2011-06-02 05:00:00-05:00
h2,summ,hot,2011,38695,2011-06-02 06:00:00-05:00
h2,summ,hot,2011,38696,2011-06-02 07:00:00-05:00
h2,summ,hot,2011,38697,2011-06-02 08:00:00-05:00
h2,summ,hot,2011,38698,2011-06-02 09:00:00-05:00
h2,summ,hot,2011,38699,2011-06-02 10:00:00-05:00
h2,summ,hot,2011,38700,2011-06-02 11:00:00-05:00
h2,summ,hot,2011,38701,2011-06-02 12:00:00-05:00
h3,summ,hot,2011,38702,2011-06-02 13:00:00-05:00
h3,summ,hot,2011,38703,2011-06-02 14:00:00-05:00
h3,summ,hot,2011,38704,2011-06-02 15:00:00-05:00
h3,summ,hot,2011,38705,2011-06-02 16:00:00-05:00
h4,summ,hot,2011,38706,2011-06-02 17:00:00-05:00
h4,summ,hot,2011,38707,2011-06-02 18:00:00-05:00
h4,summ,hot,2011,38708,2011-06-02 19:00:00-05:00
h4,summ,hot,2011,38709,2011-06-02 20:00:00-05:00
h4,summ,hot,2011,38710,2011-06-02 21:00:00-05:00
h1,summ,hot,2011,38711,2011-06-02 22:00:00-05:00
h1,summ,hot,2011,38712,2011-06-02 23:00:00-05:00
h1,summ,hot,2011,38713,2011-06-03 00:00:00-05:00
h1,summ,hot,2011,38714,2011-06-03 01:00:00-05:00
h1,summ,hot,2011,38715,2011-06-03 02:00:00-05:00
h1,summ,hot,2011,38716,2011-06-03 03:00:00-05:00
h1,summ,hot,2011,38717,2011-06-03 04:00:00-05:00
h1,summ,hot,2011,38718,2011-06-03 05:00:00-05:00
