region,class,bin,capacity,supply_curve_cost_per_mw,dist_to_coast,sc_point_gid
s31,14,1,365.3759,864580.662,37101.9922,88006
s31,14,2,17.9394,866555.7216,33051.8047,87527
s31,14,3,95.0017,905485.4644,33839.7734,90406
s31,14,4,54.1034,912308.7796,32936.8438,84659
s31,14,5,386.9944,918568.559,38196.3008,90407
s31,14,6,392.9837,920643.1496,38375.4805,88005
s31,14,7,342.9588,927488.3229,36574.0703,83707
s31,14,8,242.3956,940286.1938,35306.082,89929
s31,14,9,397.1192,963991.5368,44845.2109,90885
s31,14,10,307.8786,964206.8867,35869.7305,83708
s31,14,11,24.7558,964293.1395,32996.2461,87540
s31,14,12,27.6649,964363.0667,33137.9766,87541
s31,14,13,393.6968,969106.0628,47321.2617,88484
s31,14,14,397.1192,973134.5768,43335.9961,89930
s31,14,15,397.1192,973513.7768,52367.3594,89442
s31,14,16,20.4492,973890.5411,32795.6719,84667
s31,14,17,246.1033,974889.8367,35166.0586,88019
s31,14,18,173.0053,976867.1251,34493.3086,89451
s31,14,19,47.287,977009.7149,33330.1289,83709
s31,14,20,397.1192,982895.6498,46282.0938,90408
s31,14,21,130.9375,985841.9709,34006.0547,84188
s31,14,22,269.4045,987195.2465,35314.9453,88018
s31,14,23,393.7253,990720.6142,57585.082,88963
s31,14,24,396.8911,991436.0313,38831.0938,88497
s31,14,25,393.6682,992984.4711,62619.7461,89441
s31,14,26,243.9642,997756.1492,35021.2344,90401
s31,14,27,238.032,999706.6925,35266.1836,88973
s31,14,28,335.0301,1003423.1779,35490.2539,88495
s31,14,29,40.0713,1012193.7143,33693.9609,87055
s31,14,30,15.2014,1013095.788,32875.9141,89923
s31,14,31,397.1192,1013502.2035,42091.8594,89452
s31,14,32,139.6648,1014595.6479,34783.9141,87526
s31,14,33,397.1192,1015882.6058,37800.3945,84181
s31,14,34,390.4454,1016339.3432,37753.3164,88007
s31,14,35,339.7645,1022740.5111,36537.7148,89922
s31,14,36,397.1192,1028066.9501,41549.793,90400
s31,14,37,355.08,1029153.1812,48887.5781,90886
s31,14,38,397.1192,1043823.6533,41372.5312,88496
s31,14,39,393.6968,1044000.0133,65366.1719,89919
s31,14,40,317.2048,1044932.1544,36147.1211,90880
s31,14,41,397.1192,1048029.6701,45273.7578,89921
s31,14,42,397.1192,1050265.4568,40659.4258,90879
s31,14,43,393.6682,1050740.5286,68323.5469,89440
s31,14,44,397.1192,1050746.7124,48059.1289,88485
s31,14,45,397.1192,1051352.7635,75258.7031,89918
s31,14,46,19.4224,1054010.694,32786.6445,87529
s31,14,47,397.1192,1061635.0035,43286.1289,88974
s31,14,48,397.1192,1062339.3501,73890.5781,90875
s31,14,49,193.7396,1066445.3416,34759.2188,90881
s31,14,50,397.1192,1066833.2968,42098.8086,89443
s31,14,51,397.1192,1067166.2568,44878.6055,91358
s31,14,52,397.1192,1070809.8591,57914.3008,88962
s31,14,53,186.1532,1070865.6312,34638.4688,89444
s31,14,54,397.1192,1072332.1768,55213.4141,89920
s31,14,55,388.9909,1074257.9337,38315.0312,90884
s31,14,56,393.6682,1078522.4501,65018.0078,90876
s31,14,57,195.9928,1085729.4699,34774.8867,83706
s31,14,58,397.1192,1101468.4968,50058.0195,88964
s31,14,59,397.1192,1103477.1901,42572.3359,91359
s31,14,60,384.228,1115206.4682,42347.9922,88004
s31,14,61,397.1192,1118510.9791,41530.043,84184
s31,14,62,272.884,1119631.6937,39311.5664,87525
s31,14,63,397.1192,1120598.0191,48658.082,88483
s31,14,64,397.1192,1130514.3635,53128.8203,91837
s31,14,65,397.1192,1131161.9124,56639.9375,88481
s31,14,66,397.1192,1132785.3501,39698.1055,88965
s31,14,67,397.1192,1133585.2191,61809.4531,88960
s31,14,68,397.1192,1138184.3658,40952.5156,88008
s31,14,69,397.1192,1141036.3901,47980.9805,90878
s31,14,70,397.1192,1143191.2701,42504.8242,91360
s31,14,71,397.1192,1143276.0701,59407.6914,90398
s31,14,72,363.7503,1147125.0877,48078.5273,88003
s31,14,73,325.3046,1154439.0399,52016.0234,91363
s31,14,74,397.1192,1154446.0435,64635.5312,92317
s31,14,75,397.1192,1155356.1768,49393.9102,91357
s31,14,76,397.1192,1160349.5635,53106.7539,91838
s31,14,77,397.1192,1160635.7501,71157.2188,91354
s31,14,78,397.1192,1164441.0591,69491.5078,89439
s31,14,79,397.1192,1165328.0991,51884.6953,88482
s31,14,80,397.1192,1171817.0058,65939.4766,88959
s31,14,81,397.1192,1171933.2435,50291.0703,90399
s31,14,82,397.1192,1172458.2035,54994.2656,91836
s31,14,83,397.1192,1173335.0568,47074.7148,88486
s31,14,84,397.1192,1181248.4724,79939.9688,89917
s31,14,85,397.1192,1191670.5768,63712.5703,92316
s31,14,86,397.1192,1195334.1258,59043.4062,88961
s31,14,87,397.1192,1200519.6968,56334.1367,90877
s31,14,88,397.1192,1201305.7524,71895.7578,89438
s31,14,89,397.1192,1201933.2968,83126.0625,90874
s31,14,90,397.1192,1213918.4458,62576.2891,88480
s31,14,91,397.1192,1227918.8435,78414.7266,92791
s31,14,92,397.1192,1229007.0568,62955.168,91355
s31,14,93,397.1192,1240658.5524,75562.125,89437
s31,14,94,397.1192,1244828.3658,71267.3984,88958
s31,14,95,295.3581,1250317.8504,73672.1016,92795
s31,14,96,397.1192,1251647.9635,88520.3672,93269
s31,14,97,397.1192,1257213.0301,79801.9688,91353
s31,14,98,397.1192,1263682.7901,74320.6641,92794
s31,14,99,397.1192,1270847.6435,84893.5391,93271
s31,14,100,397.1192,1291357.5635,82470.2422,92790
s31,14,101,397.1192,1295117.5101,75641.4531,92792
s31,14,102,397.1192,1295455.0324,82105.4219,89916
s31,14,103,397.1192,1296674.7124,80321.4141,89436
s31,14,104,397.1192,1305696.9768,88122.8516,90395
s31,14,105,397.1192,1305996.9768,86073.3047,93270
s31,14,106,397.1192,1306378.2568,70537.5469,91833
s31,14,107,397.1192,1309076.1235,77946.5938,91832
s31,14,108,397.1192,1311030.1501,92133.9297,93268
s31,14,109,397.1192,1353421.4324,99264.4375,90392
s31,14,110,397.1192,1354805.9901,87616.4219,92789
s31,14,111,397.1192,1358313.6168,78824.5391,92311
s31,14,112,396.6914,1359696.2924,95246.6953,93749
s31,14,113,397.1192,1362087.4301,86031.1875,91831
s31,14,114,397.1192,1366313.1124,85397.9375,89915
s31,14,115,370.2529,1368226.2763,84125.0703,93272
s31,14,116,397.1192,1368421.3791,109044.8047,90870
s31,14,117,397.1192,1372209.4568,98734.0391,93747
s31,14,118,397.1192,1377310.2035,96546.1953,93748
s31,14,119,397.1192,1377847.0858,92402.25,90394
s31,14,120,397.1192,1384762.4168,88549.0859,91352
s31,14,121,397.1192,1386206.3391,95371.5938,90393
s31,14,122,397.1192,1386289.2968,102301.8125,93266
s31,14,123,397.1192,1387604.3658,86003.0078,89435
s31,14,124,397.1192,1388095.8858,89667.6094,89914
s31,14,125,126.3457,1392490.5479,91633.0625,93750
s31,14,126,397.1192,1395693.6168,96775.4062,93267
s31,14,127,397.1192,1396622.7368,85518.6094,92310
s31,14,128,397.1192,1396735.1391,100809.3047,89912
s31,14,129,397.1192,1404379.5368,101986.375,93746
s31,14,130,397.1192,1409907.0568,92657.75,90873
s31,14,131,397.1192,1413414.3635,108588.0078,93265
s31,14,132,397.1192,1417474.6058,94879.7344,89913
s31,14,133,397.1192,1418253.1901,106203.8594,93745
s31,14,134,397.1192,1421164.6035,93684.3828,92788
s31,14,135,397.1192,1424113.7235,100947.4531,92308
s31,14,136,397.1192,1425069.3501,111266.0234,93744
s31,14,137,397.1192,1427369.1368,94588.3125,91830
s31,14,138,397.1192,1429828.7924,104026.2344,90391
s31,14,139,397.1192,1437761.6701,101399.0391,90872
s31,14,140,397.1192,1438559.3235,107952.3984,92786
s31,14,141,397.1192,1445361.7768,100510.9688,92787
s31,14,142,397.1192,1454224.9235,109025.3906,94225
s31,14,143,397.1192,1458831.0035,109392.3281,92307
s31,14,144,397.1192,1466969.9901,107016.0703,94226
s31,14,145,397.1192,1475624.0458,105450.5625,90871
s31,14,146,397.1192,1482537.4035,115510.25,93264
s31,14,147,397.1192,1485458.5768,106857.0938,91350
s31,14,148,397.1192,1490115.6968,112141.6406,91828
s31,14,149,397.1192,1494548.8701,111979.2188,94224
s31,14,150,397.1192,1498586.1791,113403.6094,90869
s31,14,151,397.1192,1502205.9901,115834.8906,94223
s31,14,152,397.1192,1510010.6835,169101.5938,96612
s31,14,153,119.2441,1510581.1202,169399.0156,97091
s31,14,154,397.1192,1512583.9635,117071.8672,93743
s31,14,155,397.1192,1523217.4324,122982.3906,91347
s31,14,156,397.1192,1530283.5368,173175.5938,96131
s31,14,157,397.1192,1531553.9901,172989.4375,96611
s31,14,158,397.1192,1534849.2435,163276.9844,96133
s31,14,159,397.1192,1543729.4568,130850.4922,93262
s31,14,160,392.8982,1560608.4876,176798.4063,97090
s31,14,161,397.1192,1563238.3101,137972.1719,93740
s31,14,162,397.1192,1566479.1635,132859.8438,92783
s31,14,163,397.1192,1571684.9235,170146.6406,95652
s31,14,164,397.1192,1575383.4835,144231.0,95177
s31,14,165,397.1192,1576179.4835,159153.5625,96134
s31,14,166,397.1192,1579950.8968,164156.8594,95653
s31,14,167,397.1192,1588468.6035,153683.5625,95655
s31,14,168,397.1192,1591395.6435,149512.2031,95176
s31,14,169,397.1192,1592132.6568,140579.9688,94698
s31,14,170,397.1192,1597098.6835,146763.625,94697
s31,14,171,397.1192,1600507.8568,145520.9844,94218
s31,14,172,374.588,1606921.4928,149603.1563,95656
s31,14,173,397.1192,1618448.2835,167966.9375,96132
s31,14,174,397.1192,1619390.2568,155340.7031,95175
s31,14,175,353.711,1623323.3334,164217.6719,96613
s31,14,176,397.1192,1627788.8701,161657.4531,95174
s31,14,177,397.1192,1627855.9101,158652.5938,95654
s31,14,178,397.1192,1640059.8568,177426.3125,96610
s31,14,179,397.1192,1654601.4568,182366.8438,96609
s31,14,180,397.1192,1665677.1368,182754.375,97089
s310,6,1,100.991,731234.0443,33662.8086,110319
s310,6,2,163.8217,739497.17,34628.2266,108884
s310,6,3,201.6969,740461.2995,34783.9414,109841
s310,6,4,66.3101,745787.2096,35515.9805,108406
s310,6,5,152.7272,748606.1453,36054.4492,106971
s310,6,6,31.5151,752348.2636,36318.3203,107449
s310,6,7,177.9678,754170.2112,36760.9297,106493
s310,6,8,20.5633,784305.2548,40492.5508,108407
s310,6,9,306.0818,789315.6528,41266.8047,108885
s310,6,10,186.0391,789886.0171,41549.1719,107450
s310,6,11,339.4223,810738.3269,44220.2852,109842
s310,6,12,254.8305,814683.0983,45126.6484,106972
s310,6,13,324.2494,820103.2382,45889.1445,106494
s310,6,14,361.8679,839580.3837,48413.6797,109364
s310,6,15,116.4206,841798.9205,48772.5469,108886
s310,6,16,102.0178,868901.7659,52958.1719,107451
s310,6,17,397.1192,872773.8338,53411.6211,109843
s310,6,18,382.5167,880315.3489,54912.3438,106973
s310,6,19,392.4989,889250.6991,56412.9805,106495
s310,6,20,250.5239,890191.698,56204.3359,109365
s310,6,21,23.2727,890214.7633,56564.4688,106017
s310,6,22,397.1192,911851.0735,59658.2227,110322
s310,6,23,85.647,922234.2506,61707.668,107452
s310,6,24,27.0659,928099.3643,62311.6797,109366
s310,6,25,357.9606,930227.5939,62752.8906,109844
s310,6,26,397.1192,938597.3222,64718.1562,106974
s310,6,27,397.1192,950118.5222,66899.3984,106496
s310,6,28,79.5722,957432.0036,67895.3203,108409
s310,6,29,68.4777,960311.5259,68658.0547,106018
s310,6,30,37.3618,962642.785,68888.8125,107931
s310,6,31,21.647,969889.5954,70220.3672,107453
s310,6,32,122.4955,972829.8798,70401.2344,109845
s310,6,33,395.9784,991831.3832,74602.3906,106975
s310,6,34,275.4508,997541.0063,75549.8984,108410
s310,6,35,23.4153,1004873.953,76750.6328,108888
s310,6,36,389.219,1005544.2916,77314.2969,106497
s310,6,37,89.5828,1005621.0387,77213.875,106019
s310,6,38,101.8752,1009349.4774,77966.7422,107932
s310,6,39,240.6844,1034828.3958,82998.8516,108889
s310,6,40,345.5542,1040681.4723,84596.2266,106976
s310,6,41,366.7164,1044977.9154,85253.625,108411
s310,6,42,391.8144,1055603.587,87833.3984,106498
s310,6,43,119.7005,1056727.621,87897.5078,107933
s310,6,44,105.3832,1068426.3715,90043.9375,109368
s310,6,45,395.8073,1072702.8162,91166.1406,108890
s310,6,46,287.3154,1086432.8809,94771.8438,106977
s310,6,47,397.1192,1089800.1005,95217.8125,108412
s310,6,48,395.5791,1099827.5583,98005.1406,106499
s310,6,49,69.4759,1108336.4026,100044.6484,106021
s310,6,50,150.9019,1110271.3119,98418.4375,107934
s310,6,51,346.2957,1137771.1288,97419.4688,109369
s310,6,52,222.1461,1140345.2347,105037.7891,106978
s310,6,53,390.3599,1152162.8473,108044.8438,106500
s310,6,54,397.1192,1156161.4871,100824.9844,108891
s310,6,55,376.8412,1170722.4187,104801.2266,108413
s310,7,1,354.6237,755118.835,36718.3398,110798
s310,7,2,397.1192,777638.5005,39648.8359,110320
s310,7,3,397.1192,847926.1401,49671.9258,110321
s310,13,1,226.9945,1226154.4798,117721.5625,106501
s310,13,2,88.8413,1299171.7178,127429.375,106502
s310,13,3,26.5526,1638964.0282,202119.7188,106031
s310,14,1,149.704,1177832.0097,106927.125,107935
s310,14,2,56.4135,1197495.9967,112060.7656,106979
s310,14,3,97.3404,1236972.1727,106596.875,108892
s311,7,1,85.9607,728599.9524,33347.7656,121775
s311,7,2,46.2602,728754.555,33344.9531,123210
s311,7,3,44.2923,729285.3266,33351.5508,114626
s311,7,4,62.8591,730510.3794,33519.1289,113190
s311,7,5,95.6862,730808.6366,33493.9297,122253
s311,7,6,140.7771,732932.7199,34066.1602,120341
s311,7,7,104.1283,733726.1296,33982.5469,115105
s311,7,8,130.2816,734358.6229,34084.4844,112233
s311,7,9,172.4063,736030.9499,34480.0117,120819
s311,7,10,179.2798,737068.5316,34537.1445,121297
s311,7,11,214.9874,739116.4698,35007.6797,119863
s311,7,12,177.7397,739491.8439,34565.1719,113669
s311,7,13,208.6844,741391.6114,34897.2305,122731
s311,7,14,327.5578,747460.2851,36241.8086,118429
s311,7,15,292.1638,747792.6832,35688.6211,114148
s311,7,16,296.5275,747953.7534,35783.2148,112712
s311,7,17,308.1638,748361.4149,36254.2109,119385
s311,7,18,377.8679,755053.6049,37187.8398,118907
s311,7,19,364.0355,758225.207,37114.4336,114627
s311,7,20,372.506,761086.0906,37432.4023,123209
s311,7,21,386.8804,766229.3975,38048.5273,113191
s311,7,22,391.244,769860.7776,38472.5859,115106
s311,7,23,397.1192,777196.7785,39830.8711,112234
s311,7,24,397.1192,777346.8023,39741.9023,121774
s311,7,25,397.1192,779542.0556,39952.4375,122252
s311,7,26,397.1192,781225.6381,40137.6992,113670
s311,7,27,397.1192,787436.5628,41228.6914,120340
s311,7,28,397.1192,791853.5762,41772.5664,121296
s311,7,29,397.1192,792421.4962,41938.1367,120818
s311,7,30,107.1229,796056.1286,42185.8203,123687
s311,7,31,397.1192,797723.069,42414.3594,122730
s311,7,32,397.1192,797987.6562,42776.6562,119862
s311,7,33,397.1192,802874.0114,43080.3711,114149
s311,7,34,397.1192,805030.6718,43490.7852,112713
s311,7,35,397.1192,815965.4185,45097.918,111756
s311,7,36,397.1192,816550.1628,45477.8984,119384
s311,7,37,397.1192,820997.1901,45004.9023,114628
s311,7,38,390.9303,825491.8574,46295.3281,123208
s311,7,39,397.1192,827227.5047,46627.0352,113192
s311,7,40,397.1192,828659.6915,47355.1719,118906
s311,7,41,397.1192,836789.6028,46468.1016,115107
s311,7,42,397.1192,842249.1251,49019.957,112235
s311,7,43,397.1192,843621.7981,48955.2578,113671
s311,7,44,397.1192,851939.1756,50313.3203,121773
s311,7,45,121.7825,852064.3059,50216.9023,123686
s311,7,46,397.1192,853536.429,50473.2891,122251
s311,7,47,397.1192,859962.7495,51819.9961,120339
s311,7,48,397.1192,862363.9228,52008.4609,121295
s311,7,49,397.1192,864358.8562,52432.9258,120817
s311,7,50,397.1192,866025.4451,52517.6445,112714
s311,7,51,393.6397,867263.2142,52519.7188,122729
s311,7,52,397.1192,867503.4695,53094.3164,119861
s311,7,53,397.1192,870709.0781,51520.0508,114150
s311,7,54,397.1192,877288.9651,54315.3438,111757
s311,7,55,397.1192,883334.7847,54958.1836,113193
s311,7,56,397.1192,884009.4695,55791.1406,119383
s311,7,57,383.2012,889852.1751,56054.7539,123207
s311,7,58,397.1192,894277.5048,57536.4492,118905
s311,7,59,397.1192,895375.2028,53312.543,114629
s311,7,60,397.1192,900972.4851,58105.2148,112236
s311,7,61,397.1192,910845.5047,57846.9297,113672
s311,7,62,182.8733,911180.1133,59509.6094,123685
s311,7,63,397.1192,917578.2956,60900.5742,121772
s311,7,64,397.1192,918844.1356,61025.9102,122250
s311,7,65,397.1192,925255.6028,62420.3711,120338
s311,7,66,397.1192,925399.6295,62337.6211,121294
s311,7,67,397.1192,927563.3447,61414.2422,112715
s311,7,68,397.1192,928531.0428,62958.6055,120816
s311,7,69,397.1192,929563.629,62802.8711,122728
s311,7,70,397.1192,931075.0695,63508.4062,119860
s311,7,71,397.1192,933825.5785,63539.2109,111758
s311,7,72,397.1192,944693.8428,66039.7422,119382
s311,7,73,382.7734,948223.0157,65990.9453,123206
s311,7,74,397.1192,953002.6695,67655.1484,118904
s311,7,75,322.7663,953599.6988,66843.0234,124163
s311,7,76,397.1192,953704.3581,63648.4453,113194
s311,7,77,397.1192,965791.1518,67140.7812,112237
s311,7,78,236.5489,967044.5065,69321.6484,123684
s311,7,79,397.1192,968465.7651,68802.9766,111280
s311,7,80,397.1192,976852.4556,71496.6172,121771
s311,7,81,397.1192,978292.509,71598.2891,122249
s311,7,82,397.1192,982664.6695,72735.9062,121293
s311,7,83,397.1192,982937.4962,73026.4688,120337
s311,7,84,397.1192,985872.3495,73496.8516,120815
s311,7,85,390.7021,986538.7861,73087.4688,122727
s311,7,86,397.1192,987416.4828,73977.6094,119859
s311,7,87,397.1192,998235.1251,72697.9844,111759
s311,7,88,397.1192,998522.8562,76262.5938,119381
s311,7,89,389.3902,1002288.4027,76033.0859,123205
s311,7,90,268.777,1002542.6194,76056.4219,124162
s311,7,91,290.1959,1018857.8191,79347.0156,123683
s311,7,92,397.1192,1030173.5756,82098.0078,121770
s311,7,93,393.6682,1031262.6668,82198.0156,122248
s311,7,94,397.1192,1034703.2295,83187.6562,121292
s311,7,95,397.1192,1035713.7628,83636.1016,120336
s311,7,96,397.1192,1037959.7895,84039.6562,120814
s311,7,97,383.2012,1038240.8951,83541.7812,122726
s311,7,98,397.1192,1039086.5095,84481.4531,119858
s311,7,99,397.1192,1047358.9095,86417.6172,119380
s311,7,100,214.6166,1047847.8154,85385.8047,124161
s311,7,101,397.1192,1050368.6156,86072.6562,123204
s311,7,102,342.531,1066034.8608,89447.2109,123682
s311,7,103,397.1192,1078555.549,92702.9453,121769
s311,7,104,397.1192,1079445.1756,92775.7109,122247
s311,7,105,397.1192,1082061.8695,93677.0625,121291
s311,7,106,397.1192,1082874.3495,94248.0781,120335
s311,7,107,397.1192,1085043.0962,94586.7109,120813
s311,7,108,397.1192,1085656.2962,95008.4531,119857
s311,7,109,382.916,1085703.1501,94011.3594,122725
s311,7,110,397.1192,1087469.9495,95585.0547,119379
s311,7,111,162.7949,1090671.9606,94960.0703,124160
s311,7,112,397.1192,1097129.549,96286.2969,123203
s311,7,113,397.1192,1119228.669,98926.6562,124638
s311,7,114,386.9089,1119767.5554,99549.6016,123681
s311,7,115,397.1192,1122465.629,103310.3125,121768
s311,7,116,390.4454,1123402.2813,103320.2891,122246
s311,7,117,397.1192,1125403.9228,104192.9297,121290
s311,7,118,397.1192,1126719.1495,104861.6953,120334
s311,7,119,397.1192,1128377.8162,105137.2813,120812
s311,7,120,397.1192,1128726.8295,105551.2422,119856
s311,7,121,389.5043,1129937.4019,104531.0781,122724
s311,7,122,397.1192,1146018.669,106570.9063,123202
s311,7,123,397.1192,1163035.4423,113919.4297,121767
s311,7,124,339.3652,1163397.1533,114254.4922,121289
s311,7,125,300.2637,1163552.9239,114584.4141,120811
s311,7,126,383.2012,1164013.1884,113971.4453,122245
s311,7,127,397.1192,1166389.2028,115476.4609,120333
s311,7,128,397.1192,1166926.6695,115773.2891,119855
s311,7,129,397.1192,1174081.549,114974.1875,122723
s311,7,130,135.729,1193353.301,123057.6484,120332
s311,7,131,397.1192,1203300.2423,124529.8984,121766
s311,7,132,322.1674,1203886.8984,125618.5938,121288
s311,7,133,383.0871,1209636.5011,124588.9766,122244
s311,7,134,397.1192,1218005.4956,125495.2891,122722
s311,7,135,397.1192,1250324.6695,135837.4375,121287
s311,7,136,230.5881,1252139.8933,138049.6875,120809
s311,13,1,397.1192,1558199.6647,169709.3594,110334
s311,13,2,381.0051,1575366.8371,176039.9531,109856
s311,13,3,397.1192,1580041.1581,178506.3438,110335
s311,13,4,397.1192,1586656.5714,180992.4063,110814
s311,13,5,282.3243,1592588.0556,183021.3281,109378
s311,13,6,397.1192,1595333.3714,184507.125,109857
s311,13,7,397.1192,1602318.8114,187327.3906,110336
s311,13,8,172.007,1608933.5448,189621.25,108900
s311,13,9,397.1192,1611457.6051,190782.0156,109379
s311,13,10,397.1192,1616347.2381,193235.3281,109858
s311,13,11,61.6898,1623107.3191,195539.2656,108422
s311,13,12,397.1192,1623175.3447,195890.6094,110337
s311,13,13,397.1192,1625709.7118,196528.2031,108901
s311,13,14,397.1192,1631391.4514,199337.9531,109380
s311,13,15,397.1192,1637960.9981,202072.7969,109859
s311,13,16,397.1192,1638080.2185,201844.0938,108423
s311,13,17,85.2477,1639716.8048,201558.8906,107944
s311,13,18,87.2727,1640899.6432,202783.6875,107466
s311,13,19,397.1192,1646460.1651,205529.1094,108902
s311,13,20,397.1192,1650683.5785,206978.4688,107945
s311,13,21,397.1192,1651503.8781,207989.5625,109381
s311,13,22,397.1192,1658957.1047,210758.0781,109860
s311,13,23,397.1192,1659194.4051,211062.4375,108424
s311,13,24,182.3029,1659194.4465,210103.8906,107467
s311,13,25,397.1192,1666654.0647,214186.25,108903
s311,13,26,397.1192,1671640.0051,216319.625,107946
s311,13,27,397.1192,1671843.1847,216795.5156,109382
s311,13,28,397.1192,1679665.5518,220188.2969,108425
s311,13,29,226.3386,1681790.1011,220641.0,107468
s311,13,30,397.1192,1685676.0381,222775.9219,108904
s311,13,31,397.1192,1692062.5651,225556.2656,107947
s311,13,32,397.1192,1692081.8514,225578.875,109383
s311,13,33,397.1192,1698798.1385,229012.3125,108426
s311,13,34,296.0141,1703440.4024,230715.2656,107469
s311,13,35,397.1192,1704660.5714,231523.2813,108905
s311,13,36,397.1192,1710764.5385,234757.8594,107948
s311,13,37,397.1192,1716860.1981,237591.4531,108427
s311,13,38,318.2316,1722582.995,240224.8125,107470
s311,13,39,397.1192,1722962.5981,240348.5156,108906
s311,13,40,397.1192,1728614.2985,243771.8594,107949
s311,13,41,53.7326,1730917.2161,244096.5469,106992
s311,13,42,397.1192,1734086.5447,246273.1094,108428
s311,13,43,316.6629,1739978.8827,249420.1875,107471
s311,13,44,397.1192,1745007.9314,252427.7813,107950
s311,13,45,127.8288,1747238.8637,253212.4375,106993
s311,13,46,397.1192,1752006.0647,255083.5156,108429
s311,13,47,316.5774,1755269.3992,258275.625,107472
s311,13,48,397.1192,1760568.7314,261051.2188,107951
s311,13,49,202.0106,1763034.3118,262759.7813,106994
s311,13,50,316.9196,1769494.9852,266763.1875,107473
s311,13,51,397.1192,1776818.5981,269812.0625,107952
s311,13,52,275.7931,1780200.9142,272382.3438,106995
s311,13,53,366.5453,1785753.3005,275783.6875,107474
s311,13,54,300.2637,1793867.4006,282048.25,106996
s311,13,55,397.1192,1798396.1981,284558.625,107475
s311,13,56,315.9784,1806731.7522,291093.0625,106997
s311,13,57,316.6344,1812734.9964,299406.9688,106998
s311,14,1,397.1192,958427.3981,59909.9805,114151
s311,14,2,397.1192,977676.6962,61451.1602,114630
s311,14,3,397.1192,999959.0247,66417.4219,113673
s311,14,4,397.1192,1013748.4647,69836.4766,112716
s311,14,5,397.1192,1026792.0828,68245.2734,114152
s311,14,6,397.1192,1040527.3447,72546.4141,113195
s311,14,7,397.1192,1050066.4585,76129.4531,112238
s311,14,8,397.1192,1053564.8585,78027.3984,111281
s311,14,9,371.793,1076234.894,74440.9609,113674
s311,14,10,361.3545,1077272.5253,82807.2031,110803
s311,14,11,87.3297,1079937.465,72693.3125,114153
s311,14,12,397.1192,1087318.8051,81757.6953,111760
s311,14,13,397.1192,1088688.1447,78387.9922,112717
s311,14,14,269.6897,1116401.1979,79738.5391,113196
s311,14,15,397.1192,1133824.1118,87241.0625,111282
s311,14,16,119.4153,1139349.616,104660.6484,124159
s311,14,17,128.7129,1143322.9496,89461.9531,110804
s311,14,18,397.1192,1151174.6781,84726.1094,112239
s311,14,19,162.2816,1174744.7377,84339.2109,112718
s311,14,20,397.1192,1182691.2556,108119.0,124637
s311,14,21,397.1192,1186418.669,109528.75,123680
s311,14,22,344.6415,1194523.4413,90075.6875,111761
s311,14,23,54.9019,1203431.6141,88623.6406,112240
s311,14,24,109.4331,1203598.7404,113650.8359,124158
s311,14,25,397.1192,1214592.8823,116907.2578,123201
s311,14,26,201.5828,1216210.5192,93920.5312,111283
s311,14,27,397.1192,1218051.7623,117548.4141,124636
s311,14,28,397.1192,1224910.9356,119629.7969,123679
s311,14,29,109.9179,1235188.7492,122268.7969,124157
s311,14,30,393.7253,1236481.9024,122564.3281,125114
s311,14,31,397.1192,1249648.589,127281.8672,123200
s311,14,32,396.7199,1252132.5285,127159.6641,124635
s311,14,33,390.2458,1255732.2134,135094.6875,121765
s311,14,34,397.1192,1258419.309,129811.4922,123678
s311,14,35,140.8912,1267400.8805,132222.5938,124156
s311,14,36,397.1192,1269032.6423,131846.1719,125113
s311,14,37,389.5898,1274529.4447,135239.9688,122243
s311,14,38,397.1192,1278378.589,136031.75,122721
s311,14,39,366.0034,1284823.9712,136962.0625,124634
s311,14,40,397.1192,1284847.309,137686.8594,123199
s311,14,41,397.1192,1294260.4823,140056.8438,123677
s311,14,42,397.1192,1299677.6556,141288.5938,125112
s311,14,43,190.5739,1303202.3007,142443.2344,124155
s311,14,44,383.1727,1307051.3287,145753.3906,121764
s311,14,45,397.1192,1307599.8695,146405.7344,121286
s311,14,46,397.1192,1308653.629,145798.9844,122242
s311,14,47,397.1192,1313469.0956,146580.2813,122720
s311,14,48,397.1192,1319748.9623,148119.7969,123198
s311,14,49,316.4348,1320555.3126,147038.0469,124633
s311,14,50,397.1192,1330030.1356,150349.4375,123676
s311,14,51,397.1192,1335342.0556,150884.6563,125111
s311,14,52,239.515,1340135.4889,152736.25,124154
s311,14,53,397.1192,1341568.6423,156409.875,122241
s311,14,54,397.1192,1347458.4823,157138.4375,122719
s311,14,55,397.1192,1352279.389,155579.4219,125589
s311,14,56,397.1192,1356944.5356,158576.375,123197
s311,14,57,267.8073,1356984.1634,157146.8594,124632
s311,14,58,397.1192,1368113.0156,160608.5938,125110
s311,14,59,397.1192,1368296.9356,160679.0313,123675
s311,14,60,288.1425,1377502.2988,163088.0469,124153
s311,14,61,397.1192,1383070.5623,165030.75,125588
s311,14,62,219.351,1391083.5722,167264.0625,124631
s311,14,63,397.1192,1396700.989,169052.5469,123196
s311,14,64,397.1192,1401232.349,170434.1094,125109
s311,14,65,397.1192,1408068.7223,171038.5938,123674
s311,14,66,255.9143,1413423.7707,122391.4063,112722
s311,14,67,397.1192,1414784.9356,174613.875,125587
s311,14,68,358.4169,1418089.0743,173716.5313,124152
s311,14,69,397.1192,1429459.7356,179316.3438,126065
s311,14,70,285.2048,1431804.1648,177923.6094,124630
