region,class,bin,capacity,supply_curve_cost_per_mw,dist_mi,sc_point_gid
s263,8,7,85.6332,90874.3261,5.6138,66742
s263,8,8,82.1583,91571.3415,0.9512,67886
s263,8,9,81.0162,94890.4092,1.5163,63325
s263,8,10,87.4071,95971.7827,7.5321,65225
s263,8,11,81.1377,102103.3601,7.3373,62952
s263,8,12,67.7241,105265.1275,0.3872,64084
s263,8,13,89.7399,105492.7089,7.0054,68265
s263,8,14,75.7917,105852.8445,6.7678,66746
s263,8,15,78.6224,107897.1628,4.3504,66748
s263,8,16,61.1998,108646.9293,3.1844,69027
s263,8,17,90.1044,109231.559,8.1335,67507
s263,8,18,86.3865,109314.0514,10.8667,65984
s263,8,19,58.7817,110064.2303,2.8508,63704
s263,8,20,60.9687,110454.4462,3.6085,65605
s263,8,21,68.04,111571.068,2.2009,63707
s263,8,22,61.965,111589.4407,4.2147,65603
s263,8,23,70.956,112306.216,3.2697,63709
s263,8,24,58.7088,114732.8937,4.1022,65602
s263,8,25,56.9592,117021.4208,4.2053,69026
s263,8,26,57.348,117165.3821,0.5425,63712
s263,8,27,53.703,120144.7986,4.0874,64848
s263,8,28,78.9993,121941.2878,8.2925,64089
s263,8,29,63.0585,123279.9871,7.7284,64083
s263,8,30,58.563,123951.8132,2.755,63324
s263,8,31,70.0812,127976.3765,11.1004,62946
s263,8,32,53.8488,129043.5935,2.7397,62944
s263,8,33,73.7991,133680.4844,13.763,62947
s263,8,34,49.1103,133751.6694,2.0679,62943
s263,8,35,68.3316,134424.5501,12.3378,64466
s263,8,36,63.4473,135334.814,11.1315,63329
s263,8,37,59.9724,137606.3892,10.7162,63327
s263,8,38,45.8298,138325.5902,0.3303,66741
s263,8,39,50.1795,139244.7193,4.4289,66362
s263,8,40,47.2635,141655.4857,2.5429,66363
s263,8,41,54.0675,142387.9189,6.4439,66368
s263,8,42,49.5963,142905.3112,8.8242,63713
s263,8,43,76.8366,143162.0344,17.2532,67887
s263,8,44,47.3121,143491.6439,6.9056,63703
s263,8,45,43.9344,147767.317,4.9982,63326
s263,8,46,52.5366,152687.1266,12.6144,62949
s263,8,47,42.9138,153186.2932,1.7295,64087
s263,8,48,50.3739,153231.1231,12.1187,64844
s263,8,49,64.0548,154014.8834,12.5887,67885
s263,8,50,41.9904,158840.8594,2.4313,67121
s263,8,51,57.3237,160081.7891,16.0565,68266
s263,8,52,39.1473,164606.2232,5.2344,69407
s263,8,53,39.609,170587.0221,3.4676,69787
s263,8,54,39.4146,171281.9845,3.4802,64088
s263,8,55,41.1642,177290.8381,10.5287,65983
s263,8,56,32.4891,178095.6242,2.8545,64468
s263,8,57,34.3359,178746.2807,0.8946,63323
s263,8,58,41.9175,182700.1376,12.6893,66747
s263,8,59,34.749,183580.6518,6.4066,69406
s263,8,60,43.0596,184387.6802,14.1887,64082
s263,8,61,30.7638,186265.719,3.5127,65606
s263,8,62,35.3565,188429.1463,8.2816,65986
s263,8,63,33.1695,188754.5125,6.3804,70167
s263,8,64,43.6671,189176.9313,12.2297,63328
s263,8,65,30.3507,192899.8343,4.9459,65224
s263,8,66,33.0237,193816.4516,7.6281,65226
s263,8,67,33.3639,195979.086,4.7096,70547
s263,8,68,25.515,204693.1945,3.7619,65228
s263,8,69,25.8795,208965.5201,5.2587,65223
s263,8,70,22.3803,212543.4173,3.0504,67126
s263,8,71,27.9936,214485.3241,8.6876,69786
s263,8,72,22.1616,219336.8168,4.7039,70169
s263,8,73,22.1373,221969.8216,5.3999,65222
s263,8,74,18.4437,223968.3789,0.1823,65608
s263,8,75,6.6096,226088.8398,4.5784,63322
s263,8,76,11.0278,229031.2539,1.5629,65607
s263,8,77,24.7374,233919.723,7.2067,62945
s263,8,78,7.1199,241752.3066,8.8498,68647
s263,8,79,23.328,242510.6319,8.267,63708
s263,8,80,13.546,243414.5885,5.4853,65987
s263,8,81,26.1954,243710.0902,15.021,66361
s263,8,82,17.7147,247491.9531,10.415,63702
s263,8,83,24.7131,248863.9915,15.0777,64090
s263,8,84,7.533,248967.7695,6.9997,63330
s263,8,85,7.8919,262535.7266,10.6997,68267
s263,8,86,20.4849,276926.5347,18.8831,62948
s263,8,87,13.4865,290767.1641,22.2163,63710
s263,9,1,131.2443,51767.384,1.6126,70931
s263,9,2,114.9876,69111.7963,6.9329,66744
s263,9,3,93.798,77978.4063,0.7106,67124
s263,9,4,87.1155,79783.0527,3.0306,71312
s263,9,5,75.2085,96695.653,0.2791,65993
s263,9,6,89.667,96814.2298,8.4348,70550
s263,9,7,79.3395,98574.6116,5.8395,70932
s263,9,8,65.1483,104380.6365,3.1968,67125
s263,9,9,70.1541,105112.4513,4.887,69408
s263,9,10,70.2999,108640.4272,5.8925,69788
s263,9,11,51.1515,111638.4711,1.0079,71311
s263,9,12,78.3432,113995.2139,9.748,71692
s263,9,13,53.7273,115181.8096,2.7412,66743
s263,9,14,60.3855,116195.1239,1.1825,66753
s263,9,15,58.3443,118300.9443,4.9667,65233
s263,9,16,76.302,121142.2512,11.0892,64085
s263,9,17,64.9053,121574.7874,7.8133,69789
s263,9,18,56.4975,122198.5288,5.4796,66749
s263,9,19,56.1573,124712.0429,6.0638,66366
s263,9,20,47.2635,128176.2572,2.6849,70170
s263,9,21,57.7854,129742.9877,4.1027,64853
s263,9,22,63.6417,130283.7792,5.9941,66373
s263,9,23,72.3897,130983.6742,12.6079,70551
s263,9,24,54.9666,131158.3498,7.4671,65613
s263,9,25,48.3084,132504.85,0.9982,64473
s263,9,26,88.0389,133201.99,17.873,64465
s263,9,27,59.7537,140221.5846,11.3642,70926
s263,9,28,44.9307,141294.8789,4.1397,63706
s263,9,29,47.8953,142164.7096,3.2566,67133
s263,9,30,76.4964,142580.3646,13.1755,64463
s263,9,31,71.0532,147783.1196,16.7912,71693
s263,9,32,44.4204,147858.781,5.4654,67123
s263,9,33,63.3015,149390.3479,11.1032,64092
s263,9,34,48.2841,150633.7926,9.7378,67129
s263,9,35,49.8879,154710.4935,8.491,67509
s263,9,36,42.5007,155399.8731,1.9572,69792
s263,9,37,44.712,156062.2015,7.9678,65989
s263,9,38,39.5604,156376.3032,3.3659,67891
s263,9,39,51.4431,157033.2647,9.6562,65992
s263,9,40,47.3121,165316.2084,12.8573,69793
s263,9,41,66.5577,167338.0229,20.7851,64464
s263,9,42,41.2371,168588.5697,4.4041,71691
s263,9,43,41.6988,169008.9037,4.9388,70927
s263,9,44,70.5672,172335.9839,23.3421,62953
s263,9,45,41.1885,179648.1047,7.3758,67506
s263,9,46,36.8145,180183.3019,7.3596,67122
s263,9,47,32.9022,180377.0636,0.0347,63333
s263,9,48,33.4854,180493.2524,0.5971,64852
s263,9,49,33.7041,184202.1602,1.8075,66745
s263,9,50,43.2297,184655.082,14.4164,64845
s263,9,51,39.5118,184734.8566,7.2373,64093
s263,9,52,35.7696,185912.4939,4.1534,71689
s263,9,53,37.3005,187850.0608,6.0747,65988
s263,9,54,32.4648,191280.9513,2.6103,71310
s263,9,55,33.6312,194170.8075,8.2775,69025
s263,9,56,36.3528,198683.2784,11.9845,67889
s263,9,57,29.1843,201129.6949,6.1289,64467
s263,9,58,37.7136,201675.0198,14.0386,68645
s263,9,59,35.2593,202618.8961,12.0627,69413
s263,9,60,30.6423,204055.0009,4.4355,65232
s263,9,61,30.5937,204299.3856,4.4579,71690
s263,9,62,23.2065,205126.6346,1.7796,67513
s263,9,63,28.188,205926.2933,2.7125,66369
s263,9,64,25.6851,206053.854,0.4699,69028
s263,9,65,30.7881,206224.8626,5.1598,69031
s263,9,66,26.3898,206315.5841,5.0003,65604
s263,9,67,25.4421,207045.207,0.5191,67130
s263,9,68,27.945,207366.8435,6.7021,69790
s263,9,69,16.9128,211998.6558,0.7359,64850
s263,9,70,20.1204,216018.0256,1.9416,66750
s263,9,71,23.5953,216262.5847,5.1701,67890
s263,9,72,28.188,217736.2835,5.9332,64472
s263,9,73,13.2435,217968.8086,2.364,71307
s263,9,74,8.4807,219513.2412,2.7852,65609
s263,9,75,14.5071,219883.4268,2.8861,71687
s263,9,76,17.2287,220059.2939,2.9341,64851
s263,9,77,13.9725,221647.4463,3.3672,65229
s263,9,78,5.5161,221915.0816,3.4402,68650
s263,9,79,30.4924,222627.2017,13.1815,66367
s263,9,80,5.9049,223492.708,3.8704,68649
s263,9,81,25.5393,223621.1325,5.1279,67511
s263,9,82,8.0919,224936.7832,0.4464,68270
s263,9,83,15.8922,225411.0752,0.5757,68648
s263,9,84,31.261,226536.5607,14.947,67128
s263,9,85,13.7052,226961.9297,0.9986,65230
s263,9,86,10.5705,227043.8789,1.021,67512
s263,9,87,5.5647,227532.9375,4.9722,71688
s263,9,88,25.3692,228941.785,10.2419,64846
s263,9,89,16.4997,230469.5,1.9551,69030
s263,9,90,10.6677,231010.8086,5.9206,72067
s263,9,91,15.1146,231228.5195,2.1621,65611
s263,9,92,6.561,231257.5039,2.17,68269
s263,9,93,17.982,231311.3008,2.1847,70549
s263,9,94,6.1722,231558.9908,2.2523,65990
s263,9,95,27.6534,232081.7569,13.1766,69412
s263,9,96,9.963,232177.0566,2.4208,70548
s263,9,97,17.01,232516.3164,2.5133,66370
s263,9,98,10.2789,232602.2852,2.5368,65612
s263,9,99,10.5705,233162.2422,6.5073,65231
s263,9,100,13.5108,233527.2852,2.789,71309
s263,9,101,15.2118,233755.6895,2.8513,67132
s263,9,102,23.6196,234169.824,6.2578,70930
s263,9,103,17.5689,235261.983,7.0799,64849
s263,9,104,13.8996,235821.2559,7.2324,69032
s263,9,105,10.4733,238401.1373,7.936,64470
s263,9,106,19.3671,239321.709,4.3692,69411
s263,9,107,20.5821,239561.9861,8.7822,64471
s263,9,108,23.4009,241491.8071,11.8733,72068
s263,9,109,22.0401,242437.6046,10.893,70933
s263,9,110,18.3951,243393.8281,9.2975,68646
s263,9,111,19.2456,243427.9766,5.4889,72070
s263,9,112,8.019,243825.082,9.4151,63331
s263,9,113,18.7353,243891.6914,5.6154,68268
s263,9,114,18.2736,244100.5391,9.4902,67505
s263,9,115,13.4622,244853.1041,9.6954,70171
s263,9,116,21.5055,244978.3944,11.0995,69409
s263,9,117,22.0158,245787.6505,11.7845,64843
s263,9,118,16.4268,245804.9375,6.1372,68651
s263,9,119,29.3058,246907.2155,18.7231,67127
s263,9,120,12.8304,247784.6055,10.4948,67510
s263,9,121,13.5351,248003.5781,10.5546,65991
s263,9,122,12.8547,248108.4805,6.7653,66752
s263,9,123,13.9725,248909.5937,10.8016,66371
s263,9,124,31.1526,251336.5616,21.6114,71313
s263,9,125,11.4939,251463.8502,11.4982,69791
s263,9,126,11.5911,253388.1236,12.0229,67131
s263,9,127,30.5694,253915.9197,21.7842,70173
s263,9,128,6.1965,256363.3906,9.0165,66372
s263,9,129,25.3206,264103.9938,19.7865,67508
s263,9,130,8.3349,267040.4727,15.746,64091
s263,9,131,7.8003,267288.668,11.9958,67888
s263,9,132,35.5023,270247.2814,30.7263,70552
s263,9,133,16.3296,292947.6641,22.8109,63711
s263,9,134,19.683,308090.7525,23.1227,63332
s263,9,135,26.4141,311105.3535,33.5989,70553
s263,9,136,9.1611,325146.5234,27.7738,62950
s264,8,1,54.675,120786.2223,0.7339,73588
s264,8,2,36.6687,180364.0594,3.4584,75483
s264,9,1,148.4244,41617.0563,6.0731,72830
s264,9,2,134.8407,44585.8142,0.3681,73593
s264,9,3,136.3473,46179.7739,1.1019,76252
s264,9,4,124.659,59063.8593,6.1128,73973
s264,9,5,122.6849,83635.3856,8.6038,76250
s264,9,6,78.5376,86068.6752,2.1903,72833
s264,9,7,110.5893,86641.9544,7.0224,75870
s264,9,8,98.1963,92704.406,6.0362,77392
s264,9,9,92.3886,95896.1699,8.995,75871
s264,9,10,77.3469,96302.3903,0.8086,73592
s264,9,11,62.208,98049.7803,0.5947,73211
s264,9,12,94.9644,106845.2893,8.93,77014
s264,9,13,93.7251,107809.9994,12.6419,77002
s264,9,14,75.1842,108778.045,3.5667,74349
s264,9,15,71.9766,108831.3165,2.6261,73210
s264,9,16,85.8762,111439.8498,11.2944,77012
s264,9,17,74.0907,111927.5982,4.1,73213
s264,9,18,59.6529,112328.2487,3.7276,75862
s264,9,19,51.0786,114103.1356,1.6583,72452
s264,9,20,60.264,115276.2804,0.8957,75111
s264,9,21,60.5313,116220.338,5.0506,73968
s264,9,22,61.479,118469.9495,5.9463,74352
s264,9,23,49.6692,119162.8155,2.4159,73972
s264,9,24,90.5661,120212.0493,15.0832,76251
s264,9,25,60.4341,121664.2655,6.5062,74732
s264,9,26,51.03,122270.0837,3.871,73591
s264,9,27,55.8171,122916.2034,1.6549,76249
s264,9,28,54.5535,125075.4745,1.8674,74730
s264,9,29,50.9814,126101.4527,1.0835,72071
s264,9,30,67.3839,126662.5558,6.121,72073
s264,9,31,68.4045,128062.3602,6.8067,77394
s264,9,32,57.6819,128626.2796,7.5852,75863
s264,9,33,48.6243,130710.7055,4.6142,73212
s264,9,34,74.0421,130994.101,9.285,77011
s264,9,35,57.9555,132852.7461,5.0014,76623
s264,9,36,65.8877,132868.0135,11.1856,77382
s264,9,37,51.9534,134253.8413,7.414,76243
s264,9,38,51.1272,135595.4481,7.5338,75112
s264,9,39,62.2323,135767.1175,7.0698,77010
s264,9,40,50.7141,138582.529,8.2253,75493
s264,9,41,57.834,141477.9221,11.1352,75113
s264,9,42,40.5567,148426.4622,2.1045,73969
s264,9,43,44.6391,152663.9172,3.1569,76624
s264,9,44,40.2593,154423.7713,3.4694,76242
s264,9,45,51.7221,158515.8152,13.9614,72449
s264,9,46,54.8172,158603.3556,11.0891,76630
s264,9,47,64.3707,161754.8034,14.7935,76632
s264,9,48,43.3755,164440.9397,5.2188,76629
s264,9,49,44.6391,166923.5637,10.8634,74731
s264,9,50,38.8314,168872.9266,6.1105,75491
s264,9,51,38.1024,171362.9249,2.3083,73209
s264,9,52,34.7733,172304.9028,3.3538,73590
s264,9,53,42.0147,175531.9932,10.8229,74353
s264,9,54,39.1473,176469.3521,4.6516,78145
s264,9,55,47.5308,177064.2919,12.4422,74733
s264,9,56,33.8499,181874.4092,5.1232,72828
s264,9,57,30.3264,182266.198,2.024,72832
s264,9,58,35.2593,185654.2769,3.6186,75484
s264,9,59,32.562,186100.3187,1.2859,75869
s264,9,60,36.1341,187889.0543,8.8419,77769
s264,9,61,52.8282,188608.1134,22.497,76633
s264,9,62,41.9175,189159.9188,10.633,76631
s264,9,63,33.3639,189524.7735,6.7673,75872
s264,9,64,29.3058,190304.0651,3.2873,74350
s264,9,65,34.2144,191084.465,7.9665,74728
s264,9,66,54.8208,192498.5692,24.1513,76634
s264,9,67,34.6426,192525.3143,8.749,72450
s264,9,68,35.5752,192620.7845,5.8058,77009
s264,9,69,42.1362,194337.2426,16.0617,76253
s264,9,70,49.4748,195140.5423,22.9583,77391
s264,9,71,31.6872,195158.2289,6.7779,72447
s264,9,72,53.4114,195634.8293,24.5869,77013
s264,9,73,30.1563,196181.6951,5.664,76248
s264,9,74,28.8198,196305.5447,0.6638,73970
s264,9,75,26.244,198339.8973,2.6927,72453
s264,9,76,31.9788,199371.792,4.3744,75110
s264,9,77,28.4796,200752.0537,5.3847,77004
s264,9,78,41.0913,202890.6748,17.4435,77393
s264,9,79,26.9487,202998.5532,0.7865,76626
s264,9,80,28.8927,203368.2607,2.6562,73967
s264,9,81,25.9281,207087.1856,4.7906,73207
s264,9,82,31.59,209451.963,10.5874,76622
s264,9,83,31.0311,211294.3924,10.5813,75873
s264,9,84,19.197,213291.5977,1.0885,75492
s264,9,85,10.3275,213694.167,1.1983,77384
s264,9,86,24.3243,213734.4496,5.144,77383
s264,9,87,7.2657,213864.4272,1.2447,77388
s264,9,88,6.5853,214266.1533,1.3543,72831
s264,9,89,29.5245,214548.1311,10.0977,73589
s264,9,90,11.8827,216882.9673,2.0679,73208
s264,9,91,6.1479,217773.4199,2.3107,75865
s264,9,92,25.4664,218069.0645,3.5475,76625
s264,9,93,21.6756,218598.9135,4.0605,76628
s264,9,94,18.2979,218740.6064,2.5745,72451
s264,9,95,9.0882,219934.8223,2.9001,77008
s264,9,96,22.8906,220045.8165,1.7428,78144
s264,9,97,22.1616,220121.2445,1.1,74729
s264,9,98,21.6756,220385.1625,4.5476,74351
s264,9,99,5.7348,220737.1676,3.1189,79285
s264,9,100,16.9857,221321.8818,3.2784,74348
s264,9,101,21.8943,221382.8641,5.0187,77006
s264,9,102,10.9107,221817.2832,3.4135,78148
s264,9,103,9.0396,222247.3682,3.5308,78147
s264,9,104,25.3935,222448.0262,8.4931,72829
s264,9,105,14.8473,223489.476,3.8695,75866
s264,9,106,8.5779,223945.4092,0.176,78524
s264,9,107,12.636,224223.832,4.0698,78146
s264,9,108,15.4062,224642.475,0.3661,76246
s264,9,109,12.2715,224745.1543,0.3941,77765
s264,9,110,5.8806,225261.4277,4.3527,78904
s264,9,111,14.1183,225752.4961,4.4866,78149
s264,9,112,14.7987,225946.752,0.7218,75485
s264,9,113,6.7068,227583.207,4.9859,78529
s264,9,114,13.2678,228079.86,1.3035,77385
s264,9,115,15.552,228260.9902,5.1707,72827
s264,9,116,14.6043,231433.3926,2.218,75486
s264,9,117,13.0491,231526.4732,2.2434,77005
s264,9,118,9.9387,231960.8066,6.1797,77389
s264,9,119,15.1875,233393.5859,6.5704,77003
s264,9,120,17.5689,233465.9185,6.5901,77766
s264,9,121,17.1315,233682.9629,6.6493,75867
s264,9,122,18.8082,233722.293,6.66,77764
s264,9,123,27.3861,238933.1898,14.8018,72069
s264,9,124,5.7525,238969.2213,8.0909,75108
s264,9,125,20.9952,241070.6082,5.7516,73587
s264,9,126,14.9931,241184.5176,4.8772,75490
s264,9,127,17.6175,242190.0742,8.9692,77763
s264,9,128,19.1484,242704.3633,9.1095,75864
s264,9,129,23.1336,244457.3346,12.4388,76244
s264,9,130,6.5853,245002.0273,9.736,75487
s264,9,131,22.7205,247558.7546,12.9087,77772
s264,9,132,7.4601,249795.0547,11.0431,78530
s264,9,133,6.4638,250128.8555,11.1341,78150
s264,9,134,12.7332,251900.0312,11.6171,72448
s264,9,135,14.337,253472.625,8.2281,77774
s264,9,136,12.5874,258138.6471,13.3184,77390
s264,10,1,40.4352,154135.5278,3.5509,73971
s264,10,2,11.0322,232652.649,6.3683,76245
s265,7,1,133.4313,58705.4941,7.7566,62207
s265,8,1,231.3117,30129.1404,9.3818,64095
s265,8,2,166.0176,32756.826,1.7418,64860
s265,8,3,138.753,40733.4928,0.0943,64474
s265,8,4,139.4334,41282.434,4.1969,64096
s265,8,5,144.6336,42675.05,1.7912,63715
s265,8,6,162.4212,45775.0719,4.9349,62587
s265,8,7,128.7997,52371.7782,1.2921,65617
s265,8,8,124.7319,55675.3155,1.3854,62589
s265,8,9,130.8312,55732.7458,2.6119,62968
s265,8,10,113.238,60771.9391,0.4934,64475
s265,8,11,116.1783,63684.707,1.8714,62967
s265,8,12,126.8732,66481.8143,8.5753,65235
s265,8,13,124.9506,67930.1448,8.5885,64856
s265,8,14,161.6436,82005.7296,18.5558,62574
s265,8,15,94.77,87901.8475,7.524,65239
s265,8,16,97.9776,92727.5702,5.9774,64855
s265,8,17,119.5074,100662.7651,12.6163,64861
s265,8,18,93.9924,107024.5626,8.6895,63353
s265,8,19,48.357,126346.9607,3.181,64857
s265,8,20,48.5781,130427.0484,0.677,64854
s265,8,21,46.293,137139.2677,4.246,65237
s265,8,22,56.7405,146896.1162,8.4693,65242
s265,8,23,47.0205,152737.0358,9.1616,65236
s265,8,24,34.4574,166679.4392,1.5323,64477
s265,8,25,34.1172,169615.7006,2.0235,63346
s265,8,26,37.3491,172768.0961,2.0061,62972
s265,8,27,27.0216,194042.7648,2.2284,62965
s265,8,28,26.3169,199406.8555,3.05,65618
s265,8,29,30.7638,203660.1936,8.2562,64864
s265,8,30,27.7749,204623.0296,5.7991,63351
s265,8,31,28.188,207780.9241,7.0361,63733
s265,8,32,30.5937,208553.3856,9.4358,64862
s265,8,33,7.9947,211746.3938,0.6671,62583
s265,8,34,12.3444,218127.5479,2.4073,64858
s265,8,35,5.6862,220406.0352,3.0286,65244
s265,8,36,15.2847,223307.2451,0.002,65238
s265,8,37,14.5557,224753.4082,4.2142,63730
s265,8,38,24.3972,229419.5367,9.4877,64859
s265,8,39,6.561,230506.5566,1.9652,63352
s265,8,40,11.8584,230953.0912,2.087,63731
s265,8,41,7.4358,231961.1992,6.1798,65243
s265,8,42,6.1965,232878.7578,2.6122,64101
s265,8,43,12.8061,235867.8379,3.4273,62580
s265,8,44,9.5742,236179.0684,7.33,62584
s265,8,45,18.9054,237992.2207,4.0066,64110
s265,8,46,8.7237,239023.9049,4.288,64490
s265,8,47,11.3967,246804.0234,6.4096,64480
s265,9,1,157.95,21229.4793,1.6153,68661
s265,9,2,146.286,26165.9108,1.435,70180
s265,9,3,204.6789,28541.8927,7.9576,67139
s265,9,4,172.9917,30461.5407,5.626,67900
s265,9,5,190.9494,32286.1472,4.0883,68280
s265,9,6,146.5749,35354.7876,0.1803,69804
s265,9,7,132.0948,41732.6272,2.8627,68281
s265,9,8,178.1316,42475.2562,5.5945,69803
s265,9,9,131.4873,44630.0093,3.5323,67901
s265,9,10,134.9136,45365.492,0.5952,68660
s265,9,11,122.6421,46347.5873,2.2446,65234
s265,9,12,193.8948,50158.1514,13.0722,73974
s265,9,13,135.6426,51213.0231,2.3346,73983
s265,9,14,111.051,52769.3412,1.6947,71695
s265,9,15,122.8851,53147.3298,4.1472,65996
s265,9,16,182.5902,54836.6666,9.4081,62208
s265,9,17,120.4065,55160.8239,4.2042,67899
s265,9,18,171.7524,55613.8725,8.5442,62209
s265,9,19,182.1771,55691.6365,9.6002,71323
s265,9,20,105.4134,56215.4312,1.5152,67520
s265,9,21,127.9152,56590.002,2.2668,69041
s265,9,22,125.388,57992.1337,2.1474,66375
s265,9,23,152.0208,58689.9935,11.2423,71324
s265,9,24,147.987,59611.964,10.8935,66378
s265,9,25,157.1724,59721.5237,12.035,63334
s265,9,26,202.3947,61410.4047,16.8359,74363
s265,9,27,124.659,62235.9414,6.9778,72836
s265,9,28,117.4905,62237.6699,5.5552,70181
s265,9,29,122.1075,65028.6697,3.415,70560
s265,9,30,150.3684,65219.5469,12.8589,71321
s265,9,31,143.4456,65462.8452,7.7696,70564
s265,9,32,115.3521,65890.9637,2.3091,62588
s265,9,33,113.9913,65990.607,2.0661,66374
s265,9,34,101.7198,66960.6096,3.7122,68279
s265,9,35,153.8987,67734.0747,13.8951,73594
s265,9,36,114.0756,68987.3504,6.7179,72835
s265,9,37,112.4118,69316.9778,2.6596,72076
s265,9,38,121.1841,69462.1354,8.2586,73598
s265,9,39,188.7867,69509.8639,17.8424,65240
s265,9,40,116.6643,71099.7565,3.99,70184
s265,9,41,95.7177,71769.8556,3.407,67140
s265,9,42,116.6157,72151.3658,4.2671,69035
s265,9,43,204.7275,73004.7431,20.0846,65241
s265,9,44,87.913,73041.9441,1.4298,69423
s265,9,45,123.9786,73379.7825,6.0639,65994
s265,9,46,115.0362,73444.2768,8.124,70177
s265,9,47,109.3014,73469.1422,6.9922,73597
s265,9,48,124.659,74031.5449,6.3767,64094
s265,9,49,94.0896,74416.1216,3.6438,67519
s265,9,50,94.6485,75429.2081,4.0865,69042
s265,9,51,97.7346,75982.8559,1.3387,69801
s265,9,52,92.583,77178.0427,3.9484,65614
s265,9,53,113.481,78856.0,9.291,74360
s265,9,54,121.7673,79244.8665,11.0421,65997
s265,9,55,91.6839,79283.8604,0.4371,66376
s265,9,56,159.0921,79758.499,13.8718,70563
s265,9,57,159.8211,80371.018,17.9291,69796
s265,9,58,101.8899,80394.7393,7.4095,63335
s265,9,59,103.4208,81649.0918,8.0555,66000
s265,9,60,123.2253,83637.4308,12.5294,66758
s265,9,61,97.8658,83984.7986,3.5599,72074
s265,9,62,173.9637,84720.7513,16.7013,70943
s265,9,63,98.2449,84805.6883,3.8967,66754
s265,9,64,79.9227,87448.6245,2.9791,70557
s265,9,65,97.2972,87510.0904,8.1698,73599
s265,9,66,84.9285,88578.6124,4.7779,63336
s265,9,67,71.7336,88894.3529,0.9347,69421
s265,9,68,144.7065,89195.9202,18.3099,73975
s265,9,69,133.0911,90279.0347,12.4814,70941
s265,9,70,101.5254,90528.6729,10.1007,67138
s265,9,71,104.0526,90871.4794,10.6959,71703
s265,9,72,118.2924,92278.9062,10.0888,65998
s265,9,73,81.162,92285.6605,0.8493,69802
s265,9,74,135.7155,92871.779,17.5273,62954
s265,9,75,104.8788,93269.7844,11.5139,70561
s265,9,76,70.5915,93345.7599,1.8085,65999
s265,9,77,73.8363,93674.0667,2.8643,72455
s265,9,78,111.6342,94744.7047,13.2573,63714
s265,9,79,74.4426,94883.5937,3.3747,64476
s265,9,80,108.9855,96112.7591,13.1045,70176
s265,9,81,72.0252,96194.0763,3.0122,69040
s265,9,82,90.8334,96266.9051,4.8151,67136
s265,9,83,95.1102,96588.0093,9.9941,73979
s265,9,84,74.1393,96631.1403,3.7609,67897
s265,9,85,106.8471,97633.0378,13.0946,62955
s265,9,86,99.3384,98962.7055,11.9008,63348
s265,9,87,85.0986,99505.1225,7.8082,67134
s265,9,88,94.7943,99957.6791,10.8189,68277
s265,9,89,80.2483,101408.2668,6.8829,72834
s265,9,90,76.6422,101928.5494,5.9509,66383
s265,9,91,97.6131,102609.9362,12.3816,71322
s265,9,92,67.2138,103008.5238,3.4377,73219
s265,9,93,72.5841,103148.823,5.0752,70559
s265,9,94,133.3827,103676.1913,20.0106,74354
s265,9,95,60.8715,103828.1374,1.7725,66380
s265,9,96,73.143,104580.8245,1.8143,65616
s265,9,97,85.6818,105348.1541,5.7575,70940
s265,9,98,69.0849,105565.0392,4.6921,65615
s265,9,99,68.5989,106960.2473,1.11,62971
s265,9,100,65.3174,107453.96,4.0852,71320
s265,9,101,63.666,108439.9956,0.0445,66004
s265,9,102,96.5682,108755.424,9.9285,70183
s265,9,103,57.3516,109385.1283,2.2397,67522
s265,9,104,135.7398,109533.1941,22.0757,74355
s265,9,105,59.4378,112812.0492,3.7955,66379
s265,9,106,78.003,113354.5834,5.6542,70939
s265,9,107,64.4193,113980.6752,5.5976,71702
s265,9,108,103.6395,114728.8581,17.1198,75114
s265,9,109,78.1974,114759.4822,9.913,66759
s265,9,110,61.9893,114801.8174,1.2801,67898
s265,9,111,50.3982,115987.6925,1.9696,70178
s265,9,112,81.5994,116084.9634,7.4697,69797
s265,9,113,52.8282,116591.3283,2.8578,63716
s265,9,114,64.2735,116615.4943,6.2727,68278
s265,9,115,81.405,116648.3181,11.3833,73214
s265,9,116,102.1086,117267.2361,17.5081,65621
s265,9,117,56.8377,117583.8449,0.5047,62592
s265,9,118,64.8324,118417.006,6.9305,67516
s265,9,119,67.6269,119914.5209,8.171,68658
s265,9,120,55.161,120379.2661,0.7677,63719
s265,9,121,92.4945,120599.9025,15.7633,73215
s265,9,122,77.6871,121669.9368,11.6456,69034
s265,9,123,49.3922,121746.6283,2.8684,64106
s265,9,124,120.9411,122293.3323,22.6175,74734
s265,9,125,92.6559,122343.5697,16.2868,68657
s265,9,126,48.6437,123736.1053,2.7299,67521
s265,9,127,52.3128,123783.1737,4.6656,67518
s265,9,128,108.621,123928.4276,20.6175,69416
s265,9,129,88.8894,124245.9482,15.684,70562
s265,9,130,50.9814,125425.5777,0.8992,67896
s265,9,131,64.4436,126276.8544,8.9581,68275
s265,9,132,89.5212,127157.4172,16.6661,73218
s265,9,133,47.1663,127406.4393,2.3865,69422
s265,9,134,49.2318,128502.0613,4.5647,72454
s265,9,135,79.4367,128601.815,14.0569,73216
s265,9,136,54.1547,128629.2072,2.7178,62582
s265,9,137,62.1594,128970.154,9.0123,68654
s265,9,138,49.2318,129146.6336,4.7405,73601
