region,class,bin,capacity,supply_curve_cost_per_mw,sc_point_gid,dist_mi
p47,6,171,3716.7776,223995.9062,71198,52.8179
p47,6,172,3938.1086,224954.1406,71574,53.0602
p47,6,173,3952.7377,225590.0,71575,53.2209
p47,6,174,4241.5488,226594.9219,69287,53.475
p47,6,175,4151.8681,226720.6875,66258,53.5068
p47,6,176,4242.1269,227237.3125,68147,53.6374
p47,6,177,3879.8117,228075.2812,71573,53.8493
p47,6,178,4240.8231,228854.6875,65875,54.0464
p47,6,179,3891.3152,229930.2656,71576,54.3183
p47,6,180,3517.0899,230205.5,70809,54.3879
p47,6,181,3526.9552,232513.8438,66629,54.9716
p47,6,182,4181.8316,233157.1094,65876,55.1342
p47,6,183,4223.5187,233584.6562,70428,55.2423
p47,6,184,4196.505,233636.2656,69667,55.2554
p47,6,185,3758.2213,233889.1562,73478,55.3193
p47,6,186,2888.2241,234140.4063,71190,55.3828
p47,6,187,4184.7632,234713.2656,67767,55.5277
p47,6,188,3957.1517,235061.6562,71572,55.6158
p47,6,189,4106.0598,235480.4375,67008,55.7216
p47,6,190,4236.3752,236750.8281,66250,56.0429
p47,6,191,3935.1433,237846.0,71577,56.3198
p47,6,192,4204.4237,238978.0938,66640,56.606
p47,6,193,3599.5261,239346.7031,71199,56.6992
p47,6,194,4029.4247,239830.8438,72719,56.8216
p47,6,195,4122.9364,240987.8906,65877,57.1142
p47,6,196,4213.252,242027.375,66259,57.377
p47,6,197,4191.7201,244084.5938,70047,57.8971
p47,6,198,3808.2985,245026.5,71571,58.1353
p47,6,199,4102.3741,245416.1875,67387,58.2338
p47,6,200,3896.5822,246857.8281,73098,58.5983
p47,6,201,3702.8768,249073.2969,71578,59.1585
p47,6,202,4151.9512,250913.4844,70808,59.6238
p47,6,203,3884.6043,251201.0625,71189,59.6965
p47,6,204,4090.4428,251397.5,73857,59.7462
p47,6,205,4022.9888,251996.625,65878,59.8976
p47,6,206,3895.128,252990.9219,66628,60.149
p47,6,207,3708.5116,253308.3438,71954,60.2293
p47,6,208,4071.3321,253631.625,66249,60.311
p47,6,209,4127.9286,253859.6875,71955,60.3687
p47,6,210,4236.0745,254415.4531,69286,60.5092
p47,6,211,3916.9448,256058.1094,71953,60.9246
p47,6,212,4235.7401,256974.1875,65495,61.1562
p47,6,213,4244.0889,257259.5156,70427,61.2283
p47,6,214,4106.275,257687.6406,71956,61.3366
p47,6,215,3182.0146,258206.7188,71570,61.4678
p47,6,216,4047.325,259157.1719,72339,61.7081
p47,6,217,4172.0184,259244.6719,67007,61.7303
p47,6,218,4094.0718,259698.9844,66260,61.8451
p47,6,219,4086.0004,259979.375,73477,61.916
p47,6,220,4219.6436,260770.0938,65496,62.1159
p47,6,221,4242.7749,260792.7656,69666,62.1217
p47,6,222,4086.5315,261999.9219,71952,62.4269
p47,6,223,3896.4058,262220.375,72718,62.4826
p47,6,224,3174.959,262883.0,71579,62.6502
p47,6,225,4105.5594,264726.1562,71957,63.1162
p47,6,226,3677.9933,265510.1875,65879,63.3144
p47,6,227,4169.5818,267728.5312,65497,63.8753
p47,6,228,3982.3048,269428.375,65121,64.3051
p47,6,229,4178.4154,270058.8438,70046,64.4645
p47,6,230,4094.668,270229.875,71188,64.5078
p47,6,231,4029.2924,270678.9688,64741,64.6213
p47,6,232,3770.349,271186.375,71951,64.7496
p47,6,233,4191.2873,271303.7812,65501,64.7793
p47,6,234,4087.439,271512.8438,73097,64.8322
p47,6,235,4143.7008,272410.4062,66248,65.0591
p47,6,236,4190.2844,273189.9688,70807,65.2562
p47,6,237,3514.5991,273477.4688,71569,65.3289
p47,6,238,3799.465,274575.7812,71958,65.6066
p47,6,239,4184.1957,275008.9375,64361,65.7161
p47,6,240,4224.0812,275135.0938,66627,65.748
p47,6,241,4225.3642,276099.25,65881,65.9918
p47,6,242,4148.6099,277666.7188,65498,66.3881
p47,6,243,3986.8539,278776.9688,73856,66.6689
p47,6,244,3718.0997,279911.0312,72338,66.9556
p47,6,245,4034.1344,280115.4688,71959,67.0073
p47,6,246,4225.1984,281621.75,65880,67.3881
p47,6,247,4056.3246,281669.25,72334,67.4001
p47,6,248,4207.7075,282133.7812,70426,67.5176
p47,6,249,4036.2234,282176.9688,72335,67.5285
p47,6,250,4127.6744,282255.7188,63981,67.5484
p47,6,251,3908.4639,282765.5938,71950,67.6773
p47,6,252,3957.3259,284118.25,72333,68.0194
p47,6,253,4242.2874,285407.0625,65115,68.3452
p47,6,254,4082.159,285610.0625,72717,68.3966
p47,6,255,3901.2192,285624.0312,72336,68.4001
p47,6,256,4128.5946,286645.25,73476,68.6583
p47,6,257,4241.751,288086.75,69665,69.0228
p47,6,258,4117.1768,288799.75,65116,69.203
p47,6,259,4018.1986,289446.25,72332,69.3665
p47,6,260,4088.7894,290150.4688,65499,69.5446
p47,6,261,4130.7823,290970.625,71187,69.7519
p47,6,262,4090.4144,291009.5312,71568,69.7618
p47,6,263,3974.5936,291900.25,72337,69.987
p47,6,264,4195.1262,292198.4375,63601,70.0624
p47,6,265,4194.04,292985.375,66247,70.2613
p47,6,266,4169.6778,295090.5312,65117,70.7936
p47,6,267,4238.2751,296385.7188,70806,71.1211
p47,6,268,4241.8055,296482.0938,70045,71.1455
p47,6,269,3836.5126,296941.4375,71949,71.2616
p47,6,270,4207.6609,297149.0,73096,71.3141
p47,6,271,3691.1143,297768.2188,72331,71.4707
p47,6,272,3355.059,298938.3125,64740,71.7665
p47,6,273,4060.0283,299405.8125,65500,71.8847
p47,6,274,3856.8545,302786.9062,64360,72.7396
p47,6,275,4153.7086,303756.3125,65118,72.9847
p47,6,276,4193.4049,304677.5312,63221,73.2176
p47,6,277,4143.9732,306331.0938,73855,73.6357
p47,6,278,4160.9143,307495.4062,70425,73.9301
p47,6,279,3099.5293,308299.1875,72330,74.1333
p47,6,280,4193.4386,309356.8125,63980,74.4007
p47,6,281,4062.719,309730.875,72714,74.4953
p47,6,282,4116.0882,309891.5625,72716,74.5359
p47,6,283,3939.8866,310186.125,72715,74.6104
p47,6,284,4182.5317,310189.7188,71567,74.6113
p47,6,285,4039.7694,312241.4688,72713,75.1301
p47,6,286,4113.4701,312633.3125,65867,75.2292
p47,6,287,4208.9078,312807.6875,71186,75.2733
p47,6,288,4082.2729,313111.0312,71948,75.35
p47,6,289,4138.6955,313431.6562,73475,75.431
p47,6,290,4206.5669,313574.6875,64735,75.4672
p47,6,291,3948.2225,315214.3125,65119,75.8818
p47,6,292,4238.8014,315566.4688,69664,75.9708
p47,6,293,4185.388,316657.0,64736,76.2465
p47,6,294,3328.4287,317057.9062,72712,76.3479
p47,6,295,4215.5068,318389.6875,63600,76.6846
p47,6,296,4224.9291,320578.5,70805,77.2381
p47,6,297,4223.62,321325.4375,72329,77.4269
p47,6,298,4197.28,322347.6562,64737,77.6854
p47,6,299,4014.9794,323193.9688,73095,77.8994
p47,6,300,4241.8571,323356.7812,70044,77.9405
p47,6,301,3785.2763,324381.625,72711,78.1997
p47,6,302,4090.7101,327006.625,64739,78.8634
p47,6,303,4212.5392,329702.4688,63220,79.545
p47,6,304,4195.393,330554.5312,64738,79.7604
p47,6,305,4203.3143,330701.4688,64359,79.7976
p47,6,306,4237.6557,330719.75,71566,79.8022
p47,6,307,4119.5461,330970.2188,71947,79.8655
p47,6,308,4237.9149,333167.0938,70424,80.421
p47,6,309,4148.439,334235.5,73854,80.6911
p47,6,310,3836.9222,334304.6562,72710,80.7086
p47,6,311,4237.2796,335535.9688,62461,81.0199
p47,6,312,4222.6401,335631.0625,71185,81.044
p47,6,313,4130.5413,336302.625,72328,81.2138
p47,6,314,4207.6042,336625.5312,63979,81.2954
p47,6,315,4036.151,338083.7188,73094,81.6641
p47,6,316,4211.8522,340105.6875,73093,82.1754
p47,6,317,4207.8477,340687.9062,73474,82.3226
p47,6,318,4238.0238,341759.8438,64355,82.5936
p47,6,319,4216.2535,343060.7812,62840,82.9225
p47,6,320,4238.9128,343269.9062,69663,82.9754
p47,6,321,4221.7666,344568.8125,64356,83.3038
p47,6,322,3997.4368,344815.625,73092,83.3662
p47,6,323,4204.5169,344863.6562,63599,83.3784
p47,6,324,4146.8864,345426.25,70804,83.5206
p47,6,325,4144.5017,346337.5625,72709,83.7511
p47,6,326,4209.7295,348849.0,71182,84.386
p47,6,327,4211.352,349805.1562,64357,84.6278
p47,6,328,4214.7788,350161.5938,70043,84.7179
p47,6,329,4235.5199,350248.9375,71946,84.74
p47,6,330,3925.5997,351506.25,73091,85.0579
p47,6,331,4211.7927,352550.5,71565,85.3219
p47,6,332,4081.695,352852.5938,72327,85.3983
p47,6,333,3896.3255,354306.9375,71563,85.766
p47,6,334,4198.8896,355247.8438,63219,86.004
p47,6,335,4213.9101,357307.7812,64358,86.5248
p47,6,336,1247.7888,358086.1875,73467,86.7216
p47,6,337,4223.5344,358225.9062,62460,86.7569
p47,6,338,4224.8408,359414.9375,71184,87.0576
p47,6,339,4169.5456,359543.4688,70423,87.0901
p47,6,340,4134.6599,359907.0312,72708,87.182
p47,6,341,4026.4153,360674.0625,73090,87.3759
p47,6,342,4102.5217,362019.6562,73853,87.7162
p47,6,343,4220.9814,364071.875,63978,88.235
p47,6,344,4211.8236,367903.0625,62839,89.2037
p47,6,345,3940.4622,367923.1562,73473,89.2088
p47,6,346,1591.5036,368131.2812,70802,89.2614
p47,6,347,4229.2755,369672.2188,63974,89.651
p47,6,348,4222.8682,369959.8125,63975,89.7238
p47,6,349,4233.6872,370610.0938,70803,89.8882
p47,6,350,4123.2551,370853.125,71183,89.9496
p47,6,351,3253.8464,370964.5,72326,89.9778
p47,6,352,3428.7857,371499.0,73089,90.1129
p47,6,353,4200.4241,371694.8125,63598,90.1624
p47,6,354,4226.7848,372538.9062,63976,90.3759
p47,6,355,3487.4064,372635.0938,73472,90.4002
p47,6,356,4115.8965,375310.4688,62080,91.0766
p47,6,357,3819.4259,375496.6875,72707,91.1237
p47,6,358,4215.4501,377359.8125,63977,91.5948
p47,6,359,4035.8916,378811.4062,73471,91.9618
p47,6,360,4203.2054,381498.1875,63218,92.6412
p47,6,361,4200.6808,382021.7812,62459,92.7735
p47,6,362,2453.0713,384482.5938,73088,93.3957
p47,6,363,4195.6213,387328.4375,73470,94.1153
p47,6,364,4001.7524,389883.5,73852,94.7613
p47,6,365,4220.2504,392962.375,62838,95.5398
p47,6,366,4213.7131,393436.6562,61700,95.6597
p47,6,367,3771.2436,397402.0,73469,96.6623
p47,6,368,4138.4234,397888.75,62079,96.7854
p47,6,369,4223.9647,397910.5938,63594,96.7909
p47,6,370,4217.7308,398459.625,63595,96.9297
p47,6,371,4221.6266,398894.7812,63597,97.0398
p47,6,372,1610.0831,399001.7812,73087,97.0668
p47,6,373,4212.9097,400843.7812,63596,97.5325
p47,6,374,3922.1106,406258.9688,73851,98.9017
p47,6,375,4236.5177,406322.5938,62458,98.9178
p47,6,376,4223.0059,407782.9375,63217,99.2871
p47,6,377,3370.1883,409474.4688,73468,99.7148
p47,6,378,4209.3042,412747.0938,61320,100.5422
p47,6,379,4154.815,413929.7188,73850,100.8412
p47,6,380,4232.7309,414662.8125,60941,101.0266
p47,6,381,4220.6883,414950.125,61699,101.0992
p47,6,382,4225.6495,418654.8125,62837,102.0359
p47,6,383,4228.708,420277.2812,60562,102.4462
p47,6,384,4047.8512,421026.6562,62078,102.6356
p47,6,385,4180.165,423620.7188,73849,103.2915
p47,6,386,4221.0669,426441.9062,63214,104.0048
p47,6,387,4224.3277,426685.0625,63215,104.0663
p47,6,388,4225.5586,428899.5,63216,104.6262
p47,6,389,4218.524,431162.2188,62457,105.1983
p47,6,390,4233.5526,433077.5312,60940,105.6826
p47,6,391,3917.8961,433227.5312,61319,105.7205
p47,6,392,4224.1072,436839.8125,60561,106.6339
p47,6,393,4172.0184,437290.9688,61698,106.7479
p47,6,394,4226.2327,444507.9688,62836,108.5727
p47,6,395,3950.3816,444973.8125,62077,108.6905
p47,6,396,4229.3872,454437.4375,60560,111.0833
p47,6,397,4235.0584,454694.9062,62834,111.1484
p47,6,398,4243.2361,454919.7188,62835,111.2052
p47,6,399,3508.3991,454937.8125,61318,111.2098
p47,6,400,4237.7539,456251.3125,62456,111.5419
p47,6,401,4232.7152,459712.25,60181,112.417
p47,6,402,4144.0792,460477.6875,61697,112.6105
p47,6,403,4049.9274,469447.5,62076,114.8785
p47,6,404,4232.0647,476403.1875,60180,116.6372
p47,6,405,4246.7199,481909.8438,62455,118.0295
p47,6,406,4238.5705,482978.125,62454,118.2996
p47,6,407,4119.52,484111.3438,61696,118.5861
p47,6,408,4135.4401,494370.3125,62075,121.18
p47,6,409,4230.5095,508135.875,61695,124.6606
p47,6,410,4140.2639,511244.0625,62074,125.4464
p48,5,1,3912.116,8299.9824,67410,2.0986
p48,5,2,3861.6056,8605.5703,62094,2.1759
p48,5,3,3861.9167,10426.2939,61718,2.6362
p48,5,4,3937.1857,15708.8438,66655,0.154
p48,5,5,4059.4892,16456.5332,63238,0.3431
p48,5,6,3845.6856,16673.791,65130,0.398
p48,5,7,1957.3384,18992.584,62091,4.8021
p48,5,8,4057.6621,19372.0645,62095,1.0802
p48,5,9,4084.6214,19456.0605,57535,4.9193
p48,5,10,3915.6488,20876.127,61712,5.2784
p48,5,11,4069.4686,24243.1133,65133,6.1297
p48,5,12,4003.3,24933.9395,61332,2.4865
p48,5,13,3846.4893,39968.4531,64750,6.2879
p48,5,14,4071.2569,42989.3945,65129,7.0517
p48,5,15,3982.328,43807.707,65131,7.2586
p48,5,16,3905.1849,44846.6328,65510,7.5213
p48,5,17,3973.7874,52571.7148,64749,9.4745
p48,5,18,4000.4255,53035.7812,64751,9.5919
p48,5,19,4008.2764,55851.0156,65509,10.3037
p48,5,20,3989.8423,56415.0703,65511,10.4463
p48,5,21,3863.2413,68165.1016,64370,13.4172
p48,5,22,4019.785,71331.9063,65128,14.2179
p48,5,23,4011.9778,72142.7344,65132,14.4229
p48,5,24,3910.0502,73022.9375,65890,14.6455
p48,5,25,4007.0584,75102.3281,64369,15.1712
p48,5,26,4010.1946,75397.7031,64371,15.2459
p48,5,27,3884.397,76617.125,64748,15.5542
p48,5,28,3993.5696,77276.1094,64752,15.7209
p48,5,29,4096.1791,78539.8438,65508,16.0404
p48,5,30,4054.4089,79446.0156,65512,16.2695
p48,5,31,4131.368,79640.3984,65889,16.3186
p48,5,32,3698.6544,79738.8125,65891,16.3435
p48,5,33,1555.3167,86326.1172,63232,18.0091
p48,5,34,4072.0867,92490.0859,64368,19.5676
p48,5,35,3984.6322,92942.2266,64372,19.6819
p48,5,36,4085.2537,95930.5547,65888,20.4375
p48,5,37,4101.1895,96630.6719,65892,20.6145
p48,5,38,3964.0051,96656.4141,63990,20.621
p48,5,39,4039.2093,99693.1328,65127,21.3888
p48,5,40,4106.9202,101049.8359,63989,21.7319
p48,5,41,3780.9322,101480.1562,66270,21.8407
p48,5,42,4039.3728,101539.7344,63991,21.8557
p48,5,43,3955.8846,103124.8438,64747,22.2565
p48,5,44,1754.2813,103233.4062,60572,26.1018
p48,5,45,4084.852,103970.6875,64753,22.4704
p48,5,46,4068.2787,104596.4219,57536,22.6286
p48,5,47,4029.0023,104718.3203,65507,22.6594
p48,5,48,3964.4174,105813.9531,66269,22.9364
p48,5,49,3543.8991,106123.8516,66271,23.0148
p48,5,50,4034.7669,107565.9688,57534,23.3794
p48,5,51,4071.9799,114087.1562,63988,25.0283
p48,5,52,4073.4627,114566.8281,63992,25.1495
p48,5,53,4079.546,114878.3125,64367,25.2283
p48,5,54,4201.1447,115681.0,57537,25.4312
p48,5,55,3906.5303,115706.3984,64373,25.4377
p48,5,56,3935.8948,118104.0781,66268,26.0439
p48,5,57,4040.9331,118337.6484,65893,26.103
p48,5,58,4002.9344,118538.5938,66272,26.1538
p48,5,59,4201.5854,120910.9688,57533,26.7536
p48,5,60,4003.1056,123177.9922,70835,27.3268
p48,5,61,3927.1858,124866.5,63610,27.7537
p48,5,62,4063.3255,126275.4609,70455,28.11
p48,5,63,4135.4583,128426.9297,63609,28.654
p48,5,64,4086.0728,128541.3281,63611,28.6829
p48,5,65,3745.1679,129646.2578,66650,28.9623
p48,5,66,3977.6807,129727.3516,57915,28.9828
p48,5,67,4051.1872,130575.1797,64746,29.1971
p48,5,68,4000.5212,132114.1562,57916,29.5863
p48,5,69,4166.4742,132566.7031,63987,29.7007
p48,5,70,4135.5049,132745.4688,57538,29.7459
p48,5,71,3827.8319,133004.125,63993,29.8113
p48,5,72,4054.6188,133193.875,66651,29.8592
p48,5,73,4010.07,133232.8594,66649,29.8691
p48,5,74,4022.5949,134416.3281,57914,30.1683
p48,5,75,4215.5225,135982.9062,70075,30.5644
p48,5,76,3904.2025,136520.8906,66273,30.7005
p48,5,77,3910.5944,138282.7969,63608,31.1459
p48,5,78,3141.6128,138833.3594,63612,31.2852
p48,5,79,4117.9026,139455.9844,57532,31.4426
p48,5,80,4039.2042,139824.5469,64366,31.5358
p48,5,81,4070.3497,140747.4531,57917,31.7691
p48,5,82,3993.8184,142602.1094,65894,32.2381
p48,5,83,4032.3486,142840.5,66648,32.2983
p48,5,84,4039.8031,143272.3438,66652,32.4075
p48,5,85,4176.181,144995.9531,57913,32.8433
p48,5,86,4231.015,151067.7969,69695,34.3785
p48,5,87,4220.3255,151464.8125,70834,34.4789
p48,5,88,3715.6606,153095.3281,63230,34.8912
p48,5,89,4054.2976,153630.1562,57539,35.0264
p48,5,90,4050.2255,153686.8438,63607,35.0407
p48,5,91,4107.1278,153862.4531,70454,35.0851
p48,5,92,4036.3376,154169.8125,63613,35.1629
p48,5,93,4012.9838,154236.4375,63986,35.1797
p48,5,94,4076.7778,154804.9375,57918,35.3234
p48,5,95,4184.3562,154873.125,63994,35.3407
p48,5,96,3879.0447,155925.9219,63229,35.6069
p48,5,97,4157.0886,156024.2031,63231,35.6317
p48,5,98,4091.4072,157911.6406,66274,36.109
p48,5,99,3952.0639,158002.5938,58295,36.132
p48,5,100,3995.6303,158060.6875,66653,36.1466
p48,5,101,4071.9049,158090.7031,67030,36.1542
p48,5,102,3847.6944,159970.7812,58296,36.6296
p48,5,103,4157.9955,160533.6719,57912,36.7719
p48,5,104,3967.0818,160754.7031,67029,36.8278
p48,5,105,4176.1292,160952.1875,67031,36.8777
p48,5,106,4126.3552,161262.2188,57531,36.9561
p48,5,107,4211.0412,161780.625,70074,37.0872
p48,5,108,3933.5673,161842.625,58294,37.1029
p48,5,109,3374.644,164253.9062,63228,37.7125
p48,5,110,4152.0987,165888.6406,64365,38.1259
p48,5,111,3873.0466,166948.8906,58297,38.394
p48,5,112,4195.6937,168506.25,65895,38.7877
p48,5,113,4020.7934,169029.5312,67032,38.92
p48,5,114,4220.9708,169931.2656,69315,39.148
p48,5,115,4004.3003,170502.9531,58293,39.2926
p48,5,116,3495.6932,172435.3438,63606,39.7812
p48,5,117,4142.7961,172569.3594,57150,39.815
p48,5,118,3656.1793,172823.625,57919,39.8793
p48,5,119,4212.0987,173050.6875,63614,39.9367
p48,5,120,4206.9016,174618.0312,69694,40.333
p48,5,121,4007.5094,176468.3125,66654,40.8009
p48,5,122,4039.7305,176789.4062,57540,40.8821
p48,5,123,4011.1458,176989.625,63227,40.9327
p48,5,124,4108.4081,177347.5469,63233,41.0232
p48,5,125,4156.2436,177967.4375,63985,41.1799
p48,5,126,3857.2433,178790.9688,58298,41.3881
p48,5,127,4234.4856,178899.2969,63995,41.4155
p48,5,128,4110.2848,179603.0625,57911,41.5935
p48,5,129,4205.1806,179735.4219,70833,41.6269
p48,5,130,3988.6734,181203.9062,66275,41.9982
p48,5,131,3984.5004,181565.0,67033,42.0895
p48,5,132,3604.5284,181604.6094,62850,42.0995
p48,5,133,4211.0022,181924.9531,70453,42.1805
p48,5,134,3961.1724,183715.6406,62849,42.6333
p48,5,135,4189.6959,183733.9531,58292,42.6379
p48,5,136,3787.6481,184042.2812,62851,42.7159
p48,5,137,4050.8864,185173.1406,57530,43.0018
p48,5,138,3862.1838,186274.1406,58675,43.2802
p48,5,139,4044.7226,187927.0,58676,43.6981
p48,5,140,3818.0755,188475.9219,70073,43.8369
p48,5,141,4136.7282,188647.2969,67411,43.8802
p48,5,142,3964.223,188758.7344,67409,43.9084
p48,5,143,4014.2668,189509.9688,58674,44.0984
p48,5,144,3929.9904,190752.7656,62848,44.4126
p48,5,145,4221.7354,190794.3906,69314,44.4231
p48,5,146,4006.2625,191106.4219,62852,44.502
p48,5,147,4039.7459,193373.9375,57920,45.0753
p48,5,148,4025.1168,193475.9375,63226,45.1011
p48,5,149,3563.554,193784.2656,58677,45.1791
p48,5,150,4025.7078,193962.2344,63234,45.2241
p48,5,151,4082.3013,194060.6875,63605,45.249
p48,5,152,3882.186,194440.3594,58299,45.345
p48,5,153,4097.584,194507.4688,63615,45.3619
p48,5,154,4210.2762,194869.7812,65896,45.4535
p48,5,155,4038.4008,195687.8594,67412,45.6604
p48,5,156,3901.5872,197107.3906,58673,46.0193
p48,5,157,3836.7174,197853.7969,67034,46.208
p48,5,158,4093.9422,199237.8125,69693,46.558
p48,5,159,4117.41,200338.2656,58291,46.8362
p48,5,160,4033.2892,201096.2031,57910,47.0279
p48,5,161,4039.6424,201186.6094,57541,47.0507
p48,5,162,4092.8639,201799.0625,62847,47.2056
p48,5,163,3949.096,202010.4844,62853,47.259
p48,5,164,4228.3088,203847.7188,63996,47.7235
p48,5,165,3855.3537,203967.6562,58678,47.7539
p48,5,166,4183.3971,205937.1094,66276,48.2518
p48,5,167,3973.1421,206468.0,67413,48.3861
p48,5,168,4212.4718,208024.9844,70832,48.7797
p48,5,169,4025.052,208290.9375,58672,48.847
p48,5,170,2617.4768,209833.1094,62470,49.2369
p48,5,171,4212.3473,209869.1875,70452,49.246
p48,5,172,4051.1456,209957.7344,57529,49.2684
p48,5,173,3907.1679,211875.0,62469,49.7532
p48,5,174,3262.7914,211921.7031,62471,49.765
p48,5,175,4124.2036,212627.0,63225,49.9433
p48,5,176,3866.2971,212783.1562,58300,49.9828
p48,5,177,4149.7867,213078.3438,63235,50.0574
p48,5,178,4174.0168,213692.2656,69313,50.2127
p48,5,179,3939.7388,214549.5156,59055,50.4294
p48,5,180,3942.8957,214673.6719,67790,50.4608
p48,5,181,3942.9608,215943.2188,57921,50.7818
p48,5,182,3833.3582,216006.0781,59056,50.7977
p48,5,183,4120.9636,216139.8281,62846,50.8315
p48,5,184,3912.6913,216441.1719,67035,50.9077
p48,5,185,3950.2882,216613.8594,62854,50.9514
p48,5,186,4058.1053,216744.2188,67791,50.9843
p48,5,187,3819.8096,217344.0312,59054,51.136
p48,5,188,4231.3598,217645.1875,63616,51.2121
p48,5,189,4056.7858,217653.7344,62468,51.2143
p48,5,190,4141.0232,217705.75,58679,51.2274
p48,5,191,3834.0915,218012.6562,62472,51.305
p48,5,192,3950.0445,219708.4375,58290,51.7338
p48,5,193,4130.1576,220228.9688,66656,51.8654
p48,5,194,4065.8294,220595.8125,67414,51.9582
p48,5,195,3818.257,221340.6406,59057,52.1465
p48,5,196,4034.0643,222968.8438,58671,52.5582
p48,5,197,3958.168,223946.8281,59053,52.8055
p48,5,198,3975.016,224012.75,57909,52.8221
p48,5,199,3999.1449,224975.375,69692,53.0655
p48,5,200,3979.6039,226290.2344,57148,53.398
p48,5,201,4084.7872,226802.9219,57542,53.5276
p48,5,202,4178.9156,227384.1875,62467,53.6746
p48,5,203,3936.9888,227760.7969,62473,53.7698
p48,5,204,4230.0144,229619.0156,63997,54.2396
p48,5,205,3991.4466,229915.8438,59058,54.3147
p48,5,206,4116.9721,233223.625,58301,55.151
p48,5,207,4203.6848,233277.4844,62845,55.1646
p48,5,208,4121.967,233655.2188,63224,55.2602
p48,5,209,3952.6603,233745.3594,59052,55.2829
p48,5,210,4139.9009,233957.7188,62855,55.3366
p48,5,211,4088.0505,234134.0781,58680,55.3812
p48,5,212,4221.7276,234422.0156,63236,55.454
p48,5,213,4161.5724,235553.0781,57528,55.74
p48,5,214,4202.8941,236316.9062,70831,55.9331
p48,5,215,4044.5178,237542.1719,69312,56.2429
p48,5,216,4083.7684,237640.1094,67415,56.2677
p48,5,217,4148.9911,237896.5156,70451,56.3325
p48,5,218,2985.437,238080.3594,62090,56.379
p48,5,219,4146.7854,239771.3906,57922,56.8066
p48,5,220,3840.3097,239887.9531,62089,56.8361
p48,5,221,4097.4154,240071.7031,62466,56.8825
p48,5,222,3938.2433,240436.3125,62474,56.9747
p48,5,223,3850.6544,240468.75,58670,56.9829
p48,5,224,4124.4605,240752.2812,58289,57.0546
p48,5,225,4069.6293,242000.5781,59059,57.3702
p48,5,226,4232.578,242149.5781,63617,57.4079
p48,5,227,4053.056,242815.0469,59435,57.5762
p48,5,228,4067.6464,244098.0938,59436,57.9006
p48,5,229,3999.741,244878.4062,68171,58.0979
p48,5,230,4066.4696,245216.9844,62088,58.1835
p48,5,231,3396.4194,245242.8125,62092,58.19
p48,5,232,3911.1544,245282.6094,59434,58.2001
p48,5,233,3903.5262,247001.4062,59051,58.6346
p48,5,234,4224.5659,248082.8438,57908,58.9081
p48,5,235,3798.1897,248802.5625,59437,59.09
p48,5,236,3756.0414,251118.0156,59433,59.6755
p48,5,237,4195.1467,252606.4531,62844,60.0518
p48,5,238,4008.9583,252930.9844,57543,60.1339
p48,5,239,4179.434,252969.8594,58681,60.1437
p48,5,240,4209.566,253229.6094,62856,60.2094
p48,5,241,4230.0584,253554.0312,57147,60.2914
p48,5,242,4102.9963,253572.9688,62087,60.2962
p48,5,243,3834.7448,253873.875,62093,60.3723
p48,5,244,4078.0351,255476.4844,62465,60.7775
p48,5,245,4161.4636,255558.4688,58302,60.7982
p48,5,246,4092.934,256051.625,62475,60.9229
p48,5,247,4200.5279,256148.5781,63998,60.9474
p48,5,248,3947.857,256649.9688,59438,61.0742
p48,5,249,4146.5338,256782.2969,59060,61.1077
p48,5,250,4189.3251,257056.3906,63237,61.177
p48,5,251,4202.1479,259764.5469,58669,61.8617
p48,5,252,3958.352,260023.7969,59432,61.9273
p48,5,253,4230.3303,262015.3594,57527,62.4308
p48,5,254,3956.8254,262604.9688,59050,62.5799
p48,5,255,4203.0652,263218.25,58288,62.7349
p48,5,256,4204.1486,264558.6875,57923,63.0739
p48,5,257,4108.3251,264907.0938,62086,63.162
p48,5,258,3879.2029,266321.9062,61710,63.5197
p48,5,259,4168.9052,267162.3438,63618,63.7322
p48,5,260,3699.8985,267475.5625,59439,63.8114
p48,5,261,4091.5107,267920.5,61709,63.9239
p48,5,262,3930.4308,267921.8438,61711,63.9242
p48,5,263,2788.6888,271230.3438,68550,64.7607
p48,5,264,3880.0893,271372.5312,59815,64.7967
p48,5,265,3730.334,271782.25,59431,64.9003
p48,5,266,3802.1218,272223.9688,59816,65.012
p48,5,267,4217.4457,272719.875,61708,65.1374
p48,5,268,4075.7567,273114.9375,62464,65.2373
p48,5,269,3960.4332,273304.6562,59814,65.2852
p48,5,270,4231.3,273312.0625,57907,65.2871
p48,5,271,4203.0472,273322.5938,58682,65.2898
p48,5,272,4138.05,273630.25,62476,65.3675
p48,5,273,4120.8629,274011.5938,59061,65.464
p48,5,274,4218.4696,274192.0938,62857,65.5096
p48,5,275,4034.6606,276432.9375,59817,66.0762
p48,5,276,3788.5502,276502.0,68931,66.0936
p48,5,277,3951.7217,278516.75,59813,66.6031
p48,5,278,4171.4276,278719.3438,58303,66.6543
p48,5,279,3975.9569,279067.25,62085,66.7422
p48,5,280,4041.3219,279588.4062,57544,66.874
p48,5,281,4203.3168,280188.5312,61707,67.0258
p48,5,282,4189.1696,280302.0625,59049,67.0545
p48,5,283,3864.6978,280428.9062,61713,67.0865
p48,5,284,4196.0825,280660.625,58668,67.1451
p48,5,285,3865.5767,280864.75,59440,67.1967
